BLDG_ID_x,Height,Usage,SAID,X,Y,Area,travel_time,travel_distance
52839784,6.75,,25600006,221675.3206,574720.4265,130.2023578,329,2763
52839816,3.69,,25600006,220967.2765,574961.7302,145.7657985,324,2568
52839847,6.73,,25600006,221607.8917,574436.4228,148.506064,297,2410
61062867,3.72,,25600006,220201.5101,575608.2756,299.5134549,439,2912
53394274,3.64,,25600003,218918.8859,573289.6578,129.51785,249,1694
52840122,0,,25600003,218912.4864,573599.3653,240.3952536,216,1556
52840126,2.84,,25600006,221003.9021,574819.2293,153.5895034,327,2471
52840233,7.91,,25600006,220925.3317,575191.6497,60.345,366,2789
53394294,5.41,,25600006,221040.3033,574616.1587,156.8639584,272,2223
52840203,3.6,,25600003,218877.8601,573435.5207,175.7970605,223,1645
52840214,2.89,,25600006,221404.6096,574758.218,198.0897625,332,2639
52840280,0,,25600006,220718.8088,575187.7618,243.9928036,302,2424
52839661,3.18,,25600006,220862.378,574911.79,174.2845973,358,2686
52839685,6.01,,25600007,221221.2086,574184.4683,153.298213,286,2299
52839691,6.05,,25600006,220892.7205,574912.3093,82.725605,320,2548
52840678,5.94,,25600003,218759.311,573480.442,209.82895,246,1937
52840713,0,,25600003,219384.1785,573483.389,172.6931781,178,1207
52840724,3.21,,25600002,220286.981,574514.2414,468.5341131,223,1582
52840765,6.3,,25600006,221558.9047,574754.0498,216.085879,390,3010
52840926,3.85,,25600006,221083.057,574717.6351,182.02005,310,2415
52841085,3.76,6520,25600004,218521.6712,572891.1118,669.9787995,287,2431
52841053,15.79,,25600001,219286.2925,574132.9831,286.5012508,212,1274
52841081,3.29,,25600003,218835.075,573400.0315,136.2600158,231,1687
61062876,10.67,,25600001,219543.8743,574401.0916,188.007814,164,1042
53394460,6.09,,25600006,221165.588,574912.6679,82.09153504,310,2479
52841101,3.59,,25600006,220481.028,574860.6072,189.8593205,289,2219
53394463,3.6,,25600003,218918.4721,573442.9173,130.452051,214,1601
52841146,5.51,,25600006,220254.2845,574759.2937,119.69675,219,1710
52841191,4.34,,25600006,220731.7581,575370.1778,173.4397236,330,2601
52841219,8.39,,25600006,220876.561,574979.8913,112.8307977,344,2651
53394488,0,,25600006,220750.0487,575417.6567,179.0831139,340,2647
52840429,11.8,,25600003,220161.6852,573953.3928,664.814175,133,723
52840512,3.15,,25600003,218913.357,573378.2983,130.675447,195,1581
52840586,3.41,5521,25600003,220220.1853,574065.9326,512.3253115,175,931
53394369,3.32,5312,25600001,219248.5738,574340.2916,1013.551849,236,1663
52840606,3.6725,,25600003,219021.1034,573433.7356,180.222022,182,1465
52840623,0,,25600007,220907.189,574021.5181,136.8203272,198,1440
52841627,0,,25600006,220773.2863,575411.536,177.8639062,345,2650
52841676,2.48,,25600007,220880.5222,574136.0198,153.8212735,181,1331
52841765,6.62,,25600006,220032.4499,575163.0711,127.177568,281,2196
53394577,10.25,,25600001,219507.5703,574194.486,136.4669362,192,1084
53394588,3.91,,25600002,220045.7789,574342.1364,1024.51512,274,1978
52841789,0,,25600003,220294.378,574198.0342,521.6360566,189,1133
53394593,4.76,,25600006,220983.0802,574885.1313,208.0681558,305,2471
52841820,3.65,6520,25600007,221275.2365,574094.2032,272.2081575,250,1845
52841834,0,,25600006,220387.4777,574884.4509,244.5465639,297,2210
52841853,11.34,,25600003,219876.0507,573945.0241,978.05235,58,391
52842109,3.06,,25600005,220673.7579,573479.1823,220.2377394,190,1317
52842112,7.69,,25600006,221030.6588,574709.3019,147.0085,306,2390
53393774,0,,25600003,219031.1067,573481.8844,160.3168157,228,1658
52841265,8.26,,25600007,221277.5078,574361.0432,157.30755,262,2113
52841278,7.88,,25600006,220078.9917,575081.7796,139.2672845,264,2052
52841289,11.36,,25600002,220303.5507,574339.6451,895.5520318,144,1038
52841330,4.04,,25600006,220458.4624,574780.6214,192.9398742,308,2335
52842648,12.2,,25600001,220133.0635,574522.9854,605.9425,182,1309
52842741,9.43,6520,25600003,219937.3543,574023.3799,453.99175,141,863
52842745,5.85,,25600006,221025.7503,574789.4008,143.5128977,317,2434
52842931,2.8,5305,25600002,220127.1534,574293.9654,206.3610846,154,874
52842993,4.87,,25600005,221395.555,572604.3336,201.5161199,362,2928
61062891,3.6725,,25600006,220137.5779,575491.5064,328.2590345,346,2651
52842214,0,,25600006,221042.1738,574689.7855,109.3730027,310,2413
52842271,10.3,,25600003,220353.25,574075.94,784.966,108,721
52842274,5.11,,25600006,221865.2016,574923.0624,173.501127,358,3054
53393844,0,,25600006,219998.3283,575290.5546,219.2099349,317,2354
52843188,5.86,6520,25600004,219638.953,573114.385,986.0395896,139,1089
52843887,5.3,,25600006,221744.819,574902.0611,131.6718,356,2884
52843894,5.79,,25600005,221400.1423,573037.8831,187.4584,336,2714
52843902,3.83,,25600006,221380.4318,574852.1996,205.167,355,2815
52843436,5.82,6512,25600001,219498.2014,574271.1096,463.5347064,179,1126
52843625,3.49,,25600006,220853.5833,574895.7915,175.7887615,354,2664
52844589,5.82,,25600006,221160.0676,574802.0504,166.9977428,291,2376
52878808,7.94,,25600006,220024.3398,575274.427,188.097948,298,2302
52882696,4.3,5202,25600005,220727.0654,573699.3588,240.361108,197,1300
53401849,7.13,,25600005,220845.1508,573661.1287,181.6862067,215,1407
52883496,0,,25600007,220943.7499,574151.7627,222.3709263,204,1517
52882931,3.7,5000,25600005,220292.2829,573751.1199,120.334376,151,820
52883089,0,,25600003,219196.2856,573366.2117,164.1987797,221,1640
53402268,4.24,,25600003,218949.3359,573606.3687,133.558074,212,1539
52884556,3.24,,25600007,220735.2593,574098.8608,154.7779216,162,1184
53402290,4.18,,25600003,219470.376,573746.5452,325.6532,137,832
52883946,2.14,7300,25600004,219036.1254,572393.6523,235.5852574,245,2670
52883955,10.62,,25600001,219593.832,574320.0412,140.1747095,154,1004
52884080,3.16,,25600003,219127.9479,573362.0559,146.7782472,215,1458
52885209,11.19,,25600003,219923.4995,573844.1472,231.44,82,342
52885405,2.84,,25600007,220857.3056,573982.0002,100.0755,216,1508
52885742,3.35,,25600006,220048.0887,575312.2272,193.0613479,324,2408
52889118,5.74,,25600006,220574.0859,574992.928,136.8031521,283,2206
52889283,5.57,7300,25600004,218467.5981,572903.0608,731.478,276,2396
52890034,0,,25600006,221476.8207,574506.7043,151.9622092,307,2357
53403273,4.16,,25600006,220011.9436,575122.3088,204.539944,261,2096
52890054,3.8,,25600006,221090.6868,574814.2621,167.017779,287,2347
52890127,2.74,,25600007,221101.4752,574448.6693,219.222461,247,1817
52890199,3.66,,25600006,220111.1005,575163.6329,224.0781854,282,2197
52889512,2.93,,25600006,221038.8962,574660.9429,156.034,274,2248
52889628,2.74,,25600003,219217.8988,573328.7898,229.35745,212,1597
52889713,4.15,,25600006,220964.6132,575027.2417,137.4219175,337,2634
52891036,4.06,,25600006,220595.1881,575076.1465,179.7743513,283,2261
52891135,2.52,,25600003,218944.9929,573650.9286,241.3373754,205,1504
52890586,4.87,5300,25600001,220006.0535,574696.6375,1084.6063,200,1430
52890688,8.92,,25600006,221206.8793,574644.5941,152.33865,277,2186
52894408,5.3,,25600006,220303.2945,575563.2535,91.96631568,370,2767
52899243,4.09,,25600006,220282.283,575589.4216,145.27905,369,2759
52905378,5.52,,25600007,221344.7159,573733.3741,153.3517349,290,2230
53408041,14.4875,,25600003,220330.3513,574136.7923,516.5829441,142,760
52920332,3.4,,25600003,219284.0914,573598.1207,408.1673922,128,962
52919754,3.73,,25600005,220731.2994,573509.3332,378.0235295,221,1372
52919777,12.29,,25600002,220008.3441,574234.3114,770.25415,156,1115
52919784,4.52,,25600003,219003.4207,573384.1396,204.1589688,203,1550
52921199,6.23,,25600003,218834.9972,573567.753,215.4570796,233,1645
52921214,6.54,,25600003,218777.6751,573294.9726,225.3094992,219,1759
52920652,5.09,6520,25600004,218435.7197,572898.227,748.82895,278,2464
52920694,3.24,,25600003,219220.2179,573380.1668,158.363591,181,1261
53408815,3.48,,25600003,219095.8787,573424.6913,140.4626441,175,1399
52920927,3.36,,25600003,218835.1885,573434.2676,147.73485,232,1691
53409066,8.45,7300,25600004,219328.6313,573147.8826,1511.2358,192,1531
52922118,3.69,,25600003,219007.3024,573211.2325,156.64374,246,1537
52922134,2.61,5305,25600003,219561.5996,573737.6589,326.8849917,110,680
52922182,3.1,,25600003,219062.545,573293,129.175,246,1689
61063063,4.91,,25600006,219922.3775,575334.444,225.7361406,318,2330
52921652,0,,25600006,220307.8062,574879.1378,209.1456043,293,2102
52921904,6.78,,25600006,220071.7957,575252.9737,103.357418,303,2339
52923034,22.8,,25600003,219417.9284,573736.6968,399.49,136,827
52923049,3.41,6520,25600005,220547.7802,574019.6493,317.8241413,158,937
52923093,8.38,7300,25600004,219301.1982,572952.4268,2554.17015,195,1582
52922677,3.47,,25600006,220023.5803,575227.4288,233.0913114,295,2285
52926548,2.8,,25600003,219300.9554,573475.1137,179.8334507,160,1123
61063078,4.24,,25600006,220139.2806,575454.7291,196.2983194,343,2593
52927746,3.52,,25600005,220941.3645,573036.9146,164.5245,345,2363
52927774,8,6520,25600004,218966.7643,573004.6807,2697.227728,255,2017
52927794,2.59,,25600003,218999.5262,573281.3772,149.24065,243,1661
52927816,2.98,5337,25600005,220556.2697,573092.135,61.99454399,223,1643
52927845,0,,25600006,220353.6844,574856.0544,211.1680846,303,2252
52927856,30.09,,25600001,220037.2907,574529.246,389.787666,189,1252
52927881,7.28,,25600006,220180.4249,574875.7324,262.189017,262,1981
53410103,10.73,,25600003,219683.8815,573701.9998,247.1923,113,595
52927916,13.94,,25600005,220668.0086,573395.1813,288.1379,215,1396
52928028,2.64,,25600005,220589.7295,573277.8704,200.7776,210,1408
52928148,3.57,,25600003,218807.8014,573507.1554,127.857,248,1713
53410158,2.97,,25600003,218977.5975,573267.7826,222.2093192,258,1714
52928236,7.22,,25600006,220878.7546,574806.8967,149.7575,310,2462
52927317,3.62,,25600006,221057.605,574649.88,156.795,271,2216
52927352,0,,25600006,220921.4775,574748.9067,189.9005117,295,2392
52927417,2.58,,25600007,220985.5364,574485.5441,173.7521862,238,1776
52927487,5.87,7300,25600004,218382.9958,572802.6211,2095.587237,248,2387
53410041,5.28,,25600005,221473.999,572947.6886,213.7115995,353,2762
52928657,4.04,,25600006,220451.696,574906.1942,155.0607342,278,2165
52928679,2.96,,25600005,220730.6253,573265.943,217.695,200,1599
52928685,5.8,,25600006,221550.8708,575101.5193,172.8062255,399,3388
52928710,0,,25600006,221199.4388,574955.2428,209.9284232,314,2516
52928736,5.65,,25600006,221456.7181,574757.3431,188.0752216,339,2669
53410259,3.23,,25600006,220963.8107,574896.4225,179.4987395,309,2502
53410260,3.67,,25600006,220408.0184,574855.0165,153.1119696,296,2246
52928802,1.06,,25600006,221616.8066,574733.2497,74.49114575,315,2643
52928851,10.53,,25600001,219487.2694,574424.6111,140.9763429,198,1273
53409406,5.52,,25600003,218782.4522,573559.0874,183.029277,231,1635
53409408,5.24,,25600006,220976.9937,574673.1672,136.5183409,280,2298
52928921,0,5340,25600005,220510.1006,573470.0701,325.0712846,152,1130
52929054,0,7300,25600004,219503.9879,572984.0587,513.2495722,173,1279
64909529,2.46,,25600006,220556.88,574958.488,204.1316736,285,2223
53409449,9.21,,25600001,220280.9484,574593.095,177.88015,206,1453
52929179,4.95,,25600006,220880.3839,574760.1955,124.41765,311,2455
53409464,7.27,,25600006,219960.8917,575146.0118,251.5573858,266,2139
52928362,4,,25600007,221069.2061,573748.4936,179.7856975,246,1759
52928390,13.39,,25600002,220250.4601,574452.7462,513.12475,201,1381
52928391,11.69,5521,25600006,220380.5506,574690.0431,1484.48625,201,1560
52928393,5.2,,25600006,221722.0878,574675.8877,160.497364,325,2719
52928399,5.53,,25600005,221032.1875,572891.6738,202.8080508,303,2448
52928436,10.4,,25600003,219885.9107,573796.6142,302.145,67,400
52928543,11.93,7300,25600004,218761.401,572346.5761,1504.04545,220,2400
52929573,5.8,,25600006,220061.1102,575141.9455,179.6889124,274,2143
52929702,8.26,,25600006,221692.8912,574436.7402,804.3603607,358,2671
52929863,2.32,5600,25600003,219015.3219,573705.5303,70.25524411,170,1348
52929337,4.48,,25600006,220436.7857,574872.9015,239.6773187,296,2247
52929378,3.6,,25600006,221017.9817,574728.7087,162.584888,306,2390
