assets ID,bldgID,BuildingYear,AssetFloor
91600568,52435409,1999,4
91600569,52435409,1999,5
91600570,52435409,1999,5
91600571,52435409,1999,1
91600572,52435409,1999,1
91600573,52435409,1999,2
91600574,52435409,1999,2
91600575,52435409,1999,3
91600576,52435409,1999,3
91600577,52435409,1999,4
91600578,52435421,,
91600579,52435421,,
91600580,53321904,2005,1
91600581,53321904,2005,2
91600582,53321904,2005,4
91600583,53321904,2005,4
91600584,53321904,2005,4
91600585,53321904,2005,4
91600586,53321904,2005,5
91600587,53321904,2005,5
91600588,53321904,2005,5
91600589,53321904,2005,5
91600590,53321904,2005,5
91600591,53321904,2005,6
91600592,53321904,2005,3
91600593,53321904,2005,6
91600594,53321904,2005,6
91600595,53321904,2005,6
91600596,53321904,2005,6
91600597,53321904,2005,7
91600598,53321904,2005,7
91600599,53321904,2005,7
91600600,53321904,2005,7
91600601,53321904,2005,7
91600602,53321904,2005,8
91600603,53321904,2005,3
91600604,53321904,2005,8
91600605,53321904,2005,8
91600606,53321904,2005,8
91600607,53321904,2005,8
91600608,53321904,2005,9
91600609,53321904,2005,9
91600610,53321904,2005,9
91600611,53321904,2005,9
91600612,53321904,2005,9
91600613,53321904,2005,10
91600614,53321904,2005,3
91600615,53321904,2005,10
91600616,53321904,2005,10
91600617,53321904,2005,10
91600618,53321904,2005,2
91600619,53321904,2005,2
91600620,53321904,2005,2
91600621,53321904,2005,2
91600622,53321904,2005,2
91600623,53321904,2005,3
91600624,53321904,2005,3
91600625,53321904,2005,3
91600626,53321904,2005,3
91600627,53321904,2005,3
91600628,53321904,2005,3
91600629,53321904,2005,4
91600630,53321904,2005,4
91600631,53321904,2005,4
91600632,53321904,2005,4
91600633,53321904,2005,4
91600634,53321904,2005,5
91600635,53321904,2005,5
91600636,53321904,2005,3
91600637,53321904,2005,5
91600638,53321904,2005,5
91600639,53321904,2005,5
91600640,53321904,2005,6
91600641,53321904,2005,6
91600642,53321904,2005,6
91600643,53321904,2005,6
91600644,53321904,2005,6
91600645,53321904,2005,7
91600646,53321904,2005,7
91600647,53321904,2005,4
91600648,53321904,2005,7
91600649,53321904,2005,7
91600650,53321904,2005,7
91600651,53321904,2005,8
91600652,53321904,2005,8
91600653,53321904,2005,8
91600654,53321904,2005,8
91600655,53321904,2005,8
91600656,53321904,2005,9
91600657,53321904,2005,9
91600658,53321904,2005,4
91600659,53321904,2005,9
91600660,53321904,2005,9
91600661,53321904,2005,9
91600662,53321904,2005,10
91600663,53321904,2005,10
91600664,53321904,2005,10
91600665,53321904,2005,10
91600666,53321904,2005,1
91600667,53321904,2005,4
91600668,53321904,2005,4
91600669,53321904,2005,1
91600670,53321904,2005,4
91600671,53321904,2005,5
91600672,53321904,2005,5
91600673,53321904,2005,5
91600674,53321904,2005,5
91600675,53321904,2005,5
91600676,53321904,2005,6
91600677,53321904,2005,6
91600678,53321904,2005,6
91600679,53321904,2005,6
91600680,53321904,2005,1
91600681,53321904,2005,6
91600682,53321904,2005,7
91600683,53321904,2005,7
91600684,53321904,2005,7
91600685,53321904,2005,7
91600686,53321904,2005,7
91600687,53321904,2005,8
91600688,53321904,2005,8
91600689,53321904,2005,8
91600690,53321904,2005,8
91600691,53321904,2005,1
91600692,53321904,2005,8
91600693,53321904,2005,9
91600694,53321904,2005,9
91600695,53321904,2005,9
91600696,53321904,2005,9
91600697,53321904,2005,1
91600698,53321904,2005,2
91600699,53321904,2005,2
91600700,53321904,2005,2
91600701,53321904,2005,2
91600702,53321904,2005,2
91600703,53321904,2005,2
91600704,53321904,2005,2
91600705,53321904,2005,2
91600706,53321904,2005,2
91600707,53321904,2005,3
91600708,53321904,2005,3
91600709,53321904,2005,3
91600710,53321904,2005,3
91600711,53321904,2005,3
91600712,53321904,2005,4
91600713,52435422,,
91600714,52436381,2005,
91600715,52435579,1995,
91600716,52434240,1959,1
91600717,52434240,1959,1
91600718,52434326,1995,
91600719,52434249,,
91600720,52434253,,
91600721,52434253,,
91600722,53321693,1800,
91600723,52434263,1993,
91600724,52436379,,
91600725,52436788,1990,0
91600726,52436788,1990,1
91600727,52436788,1990,1
91600728,52436788,1990,2
91600729,52436788,1990,2
91600730,52436788,1990,3
91600731,52436788,1990,0
91600732,52436788,1990,1
91600733,52436788,1990,1
91600734,52436788,1990,2
91600735,52436788,1990,2
91600736,52436788,1990,3
91600737,52436788,1990,0
91600738,52436788,1990,0
91600739,52436789,,
91600740,52436789,,
91600741,52436794,1998,
91600742,52436794,1998,0
91600743,52436794,1998,0
91600744,52436794,1998,0
91600745,52436794,1998,1
91600746,52436794,1998,1
91600747,52436794,1998,1
91600748,52436794,1998,2
91600749,52436794,1998,2
91600750,52436794,1998,2
91600751,52436794,1998,3
91600752,52436794,1998,3
91600753,52436794,1998,0
91600754,52436794,1998,3
91600755,52436794,1998,0
91600756,52436794,1998,0
91600757,52436794,1998,1
91600758,52436794,1998,1
91600759,52436794,1998,2
91600760,52436794,1998,2
91600761,52436794,1998,3
91600762,52436794,1998,3
