dealid,assetid,dealdate,assetarea,rescode,pricePerMeter_Jan2026
3211472220,30129654,28/02/2007 00:00,75.0,1,70021.32629045552
3211650180,30216961,28/02/2007 00:00,51.0,1,37111.93017783176
3211716780,30187554,28/02/2007 00:00,182.0,1,41561.369724961136
3215527320,30135228,28/02/2007 00:00,104.0,1,38961.495495470175
3211180470,30060662,01/03/2007 00:00,42.0,1,84934.65512138983
3211189590,30053190,01/03/2007 00:00,70.0,1,66063.80537214536
3211194060,9000000081,01/03/2007 00:00,98.0,1,39725.12893641892
3211294500,30135201,01/03/2007 00:00,100.0,1,33112.64205999982
3211331940,30215812,01/03/2007 00:00,105.0,1,36063.58702078771
8000000219,80999025,01/03/2007 00:00,66.0,1,54049.32598633899
3211503420,30101869,02/03/2007 00:00,80.0,1,23064.152037273965
3211150740,30123324,03/03/2007 00:00,69.0,1,53723.002003521025
3211260360,30178906,04/03/2007 00:00,71.0,1,48650.9914309913
3211280190,30046890,04/03/2007 00:00,81.0,1,38335.07819430788
3211239870,30111242,05/03/2007 00:00,111.0,1,24949.19392523232
3211725210,30083053,05/03/2007 00:00,230.0,3,62964.32198941819
3211243080,30173087,06/03/2007 00:00,84.0,1,31741.655828217456
3211260120,30051917,06/03/2007 00:00,60.0,1,55963.46800635845
3211277460,30096827,06/03/2007 00:00,81.0,1,60621.95984260465
3211358640,30047136,06/03/2007 00:00,426.0,3,17293.96808005722
3211485360,30116314,06/03/2007 00:00,66.0,1,35260.510895095336
3211543500,30173298,06/03/2007 00:00,64.0,1,31531.39704194887
3211644030,30115872,06/03/2007 00:00,50.0,1,45679.48814301179
8000000220,4426991,06/03/2007 00:00,70.0,1,131510.19200249496
3211263870,30060835,07/03/2007 00:00,54.0,1,94873.1619337716
3211281930,30124879,07/03/2007 00:00,35.0,1,40274.699464830526
3211318560,30184306,07/03/2007 00:00,52.0,1,23719.47444443144
3211432890,30136790,07/03/2007 00:00,53.0,1,35692.000704970626
3211473480,30176495,07/03/2007 00:00,56.0,1,29030.554301742523
3211387110,30052915,08/03/2007 00:00,40.0,1,66657.47723925665
3211492530,30132575,08/03/2007 00:00,100.0,1,54589.31552461817
3211576710,30061453,08/03/2007 00:00,75.0,1,98894.65118588967
3211675710,30094835,08/03/2007 00:00,72.0,1,61412.05647562438
3211941030,30113840,08/03/2007 00:00,78.0,1,50252.040197636416
8000000221,30061453,08/03/2007 00:00,74.9,1,99026.68676824732
3211319820,30114465,09/03/2007 00:00,103.0,1,53935.377317288265
3211329210,30045616,11/03/2007 00:00,82.0,1,42530.07336778798
3211339140,30082826,11/03/2007 00:00,75.0,1,46499.54688211486
3211410090,30100697,11/03/2007 00:00,54.0,1,47221.100066971325
3211525980,30053317,11/03/2007 00:00,92.0,1,68225.80344124285
3211327200,30133758,12/03/2007 00:00,121.0,1,39455.137905472904
3211339590,30045891,12/03/2007 00:00,85.0,1,28395.674622678795
3211394520,30085839,12/03/2007 00:00,120.0,1,40725.89008383511
3211517310,30126638,12/03/2007 00:00,145.0,1,34621.30557443548
3211299750,30135100,13/03/2007 00:00,85.0,1,50024.88683527021
3211368810,30087956,13/03/2007 00:00,85.0,1,50846.249324355966
3211486830,30134927,13/03/2007 00:00,89.0,1,49644.309031338555
3211579920,30129930,13/03/2007 00:00,59.0,1,41810.5990206927
3211628160,30060417,13/03/2007 00:00,60.0,1,56406.743000468225
3211654170,30131214,13/03/2007 00:00,100.0,1,30752.20271636529
3211701690,30120216,13/03/2007 00:00,60.0,1,36791.8245111109
3211748430,30209652,13/03/2007 00:00,170.0,1,56087.32425471266
3211854660,30108985,13/03/2007 00:00,75.0,1,37634.04699991947
3211558650,30172909,14/03/2007 00:00,43.0,1,42291.52705431003
3211559670,30118468,14/03/2007 00:00,84.0,1,76662.82710630575
3211452930,30120582,15/03/2007 00:00,63.0,1,41108.478620417955
3211522020,30137595,15/03/2007 00:00,68.0,1,23711.952809916
3211642530,30175947,15/03/2007 00:00,120.0,1,34991.01984753997
3211550700,9000000082,16/03/2007 00:00,70.0,1,30395.99959609851
3211579470,30135004,16/03/2007 00:00,84.0,1,43219.31192570257
3211525230,30091899,18/03/2007 00:00,27.0,1,44450.63135378526
3211588590,80381802,18/03/2007 00:00,100.0,1,32746.940189859255
3211765530,30221027,18/03/2007 00:00,200.0,1,78526.16520654575
3211506390,30055463,19/03/2007 00:00,100.0,1,59443.17671012015
3211513560,30219628,19/03/2007 00:00,128.0,1,32206.69879078797
3211523730,30091972,19/03/2007 00:00,48.0,1,34907.90578614438
3211880910,30164874,19/03/2007 00:00,125.0,1,76597.91898216824
3211467060,30179212,20/03/2007 00:00,78.0,1,39809.50427870434
3211507620,30119643,20/03/2007 00:00,23.0,1,71694.91209079757
3211575240,30101328,20/03/2007 00:00,150.0,1,63454.81540681357
3211801890,30110773,20/03/2007 00:00,208.0,3,14528.977270881522
3212004390,30092016,20/03/2007 00:00,40.0,1,32830.054251254835
3211466820,30178885,21/03/2007 00:00,86.0,1,37266.02566760042
3211548510,30183744,21/03/2007 00:00,64.0,1,20155.159888428603
3211563060,30179291,21/03/2007 00:00,61.0,1,43437.316021166385
3211590570,80381808,21/03/2007 00:00,90.0,1,36865.70367679586
3211663530,30177546,21/03/2007 00:00,52.0,1,32158.748370752062
3211745700,30145708,21/03/2007 00:00,105.0,1,46480.54938236731
3211878900,30220332,21/03/2007 00:00,101.0,1,46247.626241898026
3211892730,30224180,21/03/2007 00:00,150.0,1,54877.44427078952
3211580160,30094262,22/03/2007 00:00,100.0,1,23371.67406443762
3211604160,30127774,22/03/2007 00:00,90.0,1,23973.789264770057
3211604940,30152810,22/03/2007 00:00,76.0,1,45800.22225324959
3211632390,30171799,22/03/2007 00:00,42.0,1,55013.59301898037
3211798740,30127779,22/03/2007 00:00,55.0,1,37174.6529151148
3212032830,30208421,22/03/2007 00:00,93.0,1,31887.20118918668
3211445490,30089206,24/03/2007 00:00,40.0,1,58512.29922248963
8000000222,30089206,24/03/2007 00:00,40.0,1,58519.613259892445
3211487610,30106082,25/03/2007 00:00,67.0,1,46246.15237055659
3211497000,30182100,25/03/2007 00:00,75.0,1,23759.53968428367
3211521780,30171146,25/03/2007 00:00,84.0,1,30673.04646741712
3211570020,30101934,25/03/2007 00:00,68.0,1,32805.60893907966
3211617060,30222426,25/03/2007 00:00,104.0,1,33469.393185067
3211634100,30083024,25/03/2007 00:00,71.0,3,28422.667756122926
3211652910,30083567,25/03/2007 00:00,62.0,1,46114.89858077445
3211657830,30109282,25/03/2007 00:00,106.0,1,51248.44389448331
3211671510,30162449,25/03/2007 00:00,110.0,1,33336.29444339156
3211736370,30125236,25/03/2007 00:00,49.0,1,36366.642373903574
3211952640,30055111,25/03/2007 00:00,130.0,1,115183.30231560022
8000000223,30083567,25/03/2007 00:00,62.0,1,46124.55053629136
3211503900,40428314,26/03/2007 00:00,87.0,1,57014.335449291095
3211514820,30129630,26/03/2007 00:00,94.0,1,47534.16958113278
3211583670,30054566,26/03/2007 00:00,96.0,1,90836.74293358802
3211592520,30215408,26/03/2007 00:00,62.0,1,42683.092174763326
3211595010,30120772,26/03/2007 00:00,90.0,1,47319.60562121794
3211602690,30106376,26/03/2007 00:00,126.0,1,55435.75968003729
3211707150,30149328,26/03/2007 00:00,71.0,1,50992.23259706402
3211740780,30183561,26/03/2007 00:00,65.0,1,18259.519949675523
3211939320,30121716,26/03/2007 00:00,100.0,1,27926.324628915507
3211502940,30121988,27/03/2007 00:00,88.0,1,31583.343330321106
3211661820,30052259,27/03/2007 00:00,80.0,1,53857.91178433705
3211801650,30093757,27/03/2007 00:00,54.0,1,25734.57604692831
3211810110,30180807,27/03/2007 00:00,80.0,1,25765.35903263038
3211868730,30187481,27/03/2007 00:00,220.0,1,48735.06327286391
3211993230,30224001,27/03/2007 00:00,150.0,1,50023.58308528754
3212237310,30218622,27/03/2007 00:00,88.0,1,43408.207519783435
3211587600,30046943,28/03/2007 00:00,45.0,1,64200.99498023167
3211615800,30118690,28/03/2007 00:00,111.0,1,67599.43660173992
3211616580,30176497,28/03/2007 00:00,56.0,1,29268.023048587045
3211671990,30215825,28/03/2007 00:00,62.0,1,35819.47936274108
3211742010,30060859,28/03/2007 00:00,57.0,1,95012.49544800201
3211763580,30113180,28/03/2007 00:00,65.0,1,28846.972693605025
3212316480,30053843,28/03/2007 00:00,75.0,1,43529.60442157941
8000000224,30089631,28/03/2007 00:00,41.3,1,38686.073797380835
3211636590,30152735,29/03/2007 00:00,54.0,1,52577.33957913105
3211676430,30095073,29/03/2007 00:00,87.0,1,52352.30533882628
3211686060,30115744,29/03/2007 00:00,95.0,1,55572.686103656415
3211987290,9000000083,29/03/2007 00:00,541.1,4,16533.723098540806
3212097720,30053909,29/03/2007 00:00,61.0,1,61313.65184919974
3212098200,30053910,29/03/2007 00:00,62.0,1,64828.96788855385
3212149680,30174777,29/03/2007 00:00,50.0,1,41557.03069779093
3211669260,30081629,01/04/2007 00:00,44.0,1,40697.725560056526
3211698960,30112052,01/04/2007 00:00,77.0,1,60551.32501316347
3211917570,30132228,01/04/2007 00:00,86.0,1,64085.77249689521
3212148930,9000000085,01/04/2007 00:00,41.0,3,30168.52176565708
3211989000,30127867,02/04/2007 00:00,90.0,1,26602.57912740485
3211648770,30118995,05/04/2007 00:00,91.0,1,54041.67660245846
3211785330,30104073,05/04/2007 00:00,85.0,1,39208.1356049172
3211711530,30222347,10/04/2007 00:00,125.0,1,10319.737343495222
3211766070,30184102,10/04/2007 00:00,60.0,1,20504.61950748033
3211762110,30221826,11/04/2007 00:00,65.0,1,35609.930125369116
3212396970,30144907,11/04/2007 00:00,150.0,1,31304.08757152792
3211784610,30173733,12/04/2007 00:00,63.0,1,10685.246463916075
3212165730,30060483,12/04/2007 00:00,26.0,1,105860.46563057437
3212186580,30149237,12/04/2007 00:00,86.0,1,36053.06695824129
3212505090,30166994,12/04/2007 00:00,100.0,1,47652.51466131952
3211886370,30137811,15/04/2007 00:00,70.0,1,23307.52282867999
3211912800,30124059,15/04/2007 00:00,120.0,1,45513.62308466322
3211938060,30049857,15/04/2007 00:00,70.0,1,42825.20454700551
3211694010,30116995,16/04/2007 00:00,115.0,1,42330.87744565493
3211755630,30103259,16/04/2007 00:00,150.0,1,76226.33753292958
3211793280,30180444,16/04/2007 00:00,68.0,1,37452.547443503
3211825950,30057476,16/04/2007 00:00,110.0,1,65839.87601715812
3211844010,30051085,16/04/2007 00:00,98.0,1,50655.286983934304
3211886610,30180506,16/04/2007 00:00,67.0,1,27815.736806221055
8000000225,4665818,16/04/2007 00:00,370.0,1,36353.538710384666
3211774470,30123181,17/04/2007 00:00,70.0,1,48130.982101501766
3211779390,30129619,17/04/2007 00:00,93.0,1,40542.130910364554
3211829400,30221846,17/04/2007 00:00,75.0,1,35902.42811875801
3211843020,30223140,17/04/2007 00:00,42.0,1,48083.60908762234
3211879890,30087109,17/04/2007 00:00,64.0,1,41036.873273057
3211923690,30102248,17/04/2007 00:00,84.0,1,42083.0273295611
3212361570,30051877,17/04/2007 00:00,96.0,1,71918.156695711
3212523390,30148416,17/04/2007 00:00,69.0,1,45272.1236986909
8000000226,30087109,17/04/2007 00:00,64.0,1,41061.7441053437
3211739340,30120078,18/04/2007 00:00,100.0,1,41981.96489995164
3211841520,30147226,18/04/2007 00:00,88.0,1,51851.91700984979
3211872480,30182288,18/04/2007 00:00,64.0,1,24456.318415256188
3211929390,30094455,18/04/2007 00:00,45.0,1,59911.07155285359
3211990260,30116198,18/04/2007 00:00,63.0,1,54952.69610013982
3212041740,9000000086,18/04/2007 00:00,48.2,1,49260.071693715254
3212166270,30183511,18/04/2007 00:00,100.0,1,15353.593798323547
3211820010,30105059,19/04/2007 00:00,47.0,1,47201.66468029251
3211910370,30088065,19/04/2007 00:00,41.0,1,71822.11079866886
3212077860,30049844,19/04/2007 00:00,56.0,1,47017.716275335144
3212212080,30110795,19/04/2007 00:00,571.0,3,9228.196731714705
3212460540,30093600,19/04/2007 00:00,190.0,1,29827.54552840166
8000000227,30088065,19/04/2007 00:00,40.7,1,72397.79100189851
3211915320,30195606,20/04/2007 00:00,89.0,1,33384.667758628144
3211916550,30178022,20/04/2007 00:00,94.0,1,18379.721448753662
3211872720,30183262,22/04/2007 00:00,75.0,1,28032.1914129219
3211883880,30170636,22/04/2007 00:00,80.0,1,27357.915515371333
3211926660,30056102,22/04/2007 00:00,82.0,1,43635.167540407485
3212057370,30164915,22/04/2007 00:00,110.0,1,55198.17444478777
3211907880,30093624,23/04/2007 00:00,120.0,1,39876.23443301094
3211988760,30155723,23/04/2007 00:00,84.0,1,45241.22825485649
3212086530,30148937,23/04/2007 00:00,100.0,1,41517.70936393322
3211847220,30119611,25/04/2007 00:00,65.0,1,43364.52808963288
3211928670,30130871,25/04/2007 00:00,43.0,1,43495.036929300724
3211928910,30143148,25/04/2007 00:00,52.0,1,47637.20953375847
3211936800,30151987,25/04/2007 00:00,125.0,1,38997.4650255475
3211978890,30054100,25/04/2007 00:00,73.0,1,43881.68765105638
3212031600,30124846,25/04/2007 00:00,50.0,1,23411.74345921474
3211974930,30219160,26/04/2007 00:00,59.0,1,49179.611866358326
3212090040,30149121,26/04/2007 00:00,72.0,1,39240.64649679524
3212127900,30058161,26/04/2007 00:00,140.0,1,73191.3064437207
3212175180,30217016,26/04/2007 00:00,75.0,1,27324.75440565573
3212158380,30117402,27/04/2007 00:00,79.0,1,52302.20595650584
3212624640,30218207,27/04/2007 00:00,52.0,1,32013.2251485231
3211979130,30176462,29/04/2007 00:00,39.0,1,42429.21473868001
3212018700,30220912,29/04/2007 00:00,240.0,1,31005.637584087508
3212082870,30111195,29/04/2007 00:00,39.0,1,70318.55829436547
3212470920,30132472,29/04/2007 00:00,79.0,1,39835.307746969534
3212690220,30208419,29/04/2007 00:00,93.0,3,29631.05610071499
3212977530,30127541,29/04/2007 00:00,75.0,1,30375.57649949108
8000000228,30065933,29/04/2007 00:00,88.0,1,92323.54409457267
3212018460,30217451,30/04/2007 00:00,73.0,1,35795.8280217727
3212090760,30218225,30/04/2007 00:00,57.0,1,37408.05885461726
3212102880,30050680,30/04/2007 00:00,152.0,1,62133.447677653545
3212110530,30100870,30/04/2007 00:00,80.0,1,47337.484119021305
3212278860,30081802,30/04/2007 00:00,50.0,3,15254.110469176741
3212421450,30137598,30/04/2007 00:00,80.0,1,20021.019990794473
3212250360,30092645,01/05/2007 00:00,38.0,1,26361.161626889992
3212322420,30219056,01/05/2007 00:00,100.0,1,33368.909117736686
3212456610,30088267,01/05/2007 00:00,78.0,1,47412.41629640055
3215704020,30192472,01/05/2007 00:00,125.0,1,4125.13285943674
8000000229,30088267,01/05/2007 00:00,78.2,1,47321.396380591206
3212082330,30083688,02/05/2007 00:00,83.0,1,68971.17042051874
3212106330,30113008,02/05/2007 00:00,90.0,1,50432.88757733169
3212107560,30221176,02/05/2007 00:00,175.0,1,41195.02559810575
3212312490,30177984,02/05/2007 00:00,56.0,1,32374.22285044757
3212071470,30183359,03/05/2007 00:00,85.0,1,27472.55023472763
3212082090,30168041,03/05/2007 00:00,71.0,1,73088.16181382939
3212102640,30148636,03/05/2007 00:00,82.0,1,58236.981295838705
3212115780,30051817,03/05/2007 00:00,61.0,1,52495.62151444634
3212128890,30096421,03/05/2007 00:00,70.0,1,35001.69600932448
3212134080,30094580,03/05/2007 00:00,90.0,1,43791.219314615075
3212488290,30153225,03/05/2007 00:00,220.0,3,22691.81364484599
3212107110,30172839,04/05/2007 00:00,42.0,1,41523.459742965366
3212108340,30181578,04/05/2007 00:00,77.0,1,28663.343551384412
3212112810,30101027,04/05/2007 00:00,78.0,1,45686.031688805146
3212108820,30135685,06/05/2007 00:00,60.0,1,42477.48273517662
3212141490,30124401,06/05/2007 00:00,64.0,1,51831.013485657684
3212541510,30096190,06/05/2007 00:00,69.0,1,36127.755934557434
3212611740,30052511,06/05/2007 00:00,58.0,3,141906.2012100328
3212611980,30052513,06/05/2007 00:00,49.0,1,102887.02293051143
3212737230,30104748,06/05/2007 00:00,78.0,1,55033.77273480952
3212116260,30055340,07/05/2007 00:00,100.0,1,77050.65038406521
3212119230,30215287,07/05/2007 00:00,62.0,1,33849.906220208504
3212133840,30151524,07/05/2007 00:00,100.0,1,35438.04423035225
3212197920,30168773,07/05/2007 00:00,105.0,1,41632.937791251905
3212609550,30061508,07/05/2007 00:00,42.0,1,85940.26790493209
3212652870,30061773,07/05/2007 00:00,100.0,1,45947.93686585986
3212868660,30129087,07/05/2007 00:00,99.0,1,38980.8202232369
3212906790,30184344,07/05/2007 00:00,49.0,1,28687.717142839672
3212163000,30102345,08/05/2007 00:00,74.0,1,63556.44532958998
3212189070,30135046,08/05/2007 00:00,93.0,1,42272.65283838245
3212197680,30179713,08/05/2007 00:00,88.0,1,34746.83964367042
3212260290,30151522,08/05/2007 00:00,110.0,1,42278.431738292005
3212363280,30134405,08/05/2007 00:00,64.0,1,36076.43809942312
3212769420,30134760,08/05/2007 00:00,125.0,1,66553.89511435198
3212140770,30064070,09/05/2007 00:00,99.0,1,82373.93754408274
3212214570,30113643,09/05/2007 00:00,88.0,1,37098.12954436993
3212230830,30115747,09/05/2007 00:00,74.0,1,42474.52386900671
3212447160,30218195,09/05/2007 00:00,48.0,1,40780.572986735286
3212490720,30115344,09/05/2007 00:00,123.0,1,41788.572089861336
3213096300,30116967,09/05/2007 00:00,66.0,1,45931.01753112467
8000000230,30064070,09/05/2007 00:00,99.0,1,82398.81891869332
3212264730,30134076,10/05/2007 00:00,67.0,1,33872.834939998895
3212414250,30118864,10/05/2007 00:00,98.0,1,39680.20688916141
3212538780,30171045,10/05/2007 00:00,41.0,1,51748.40428763659
3212582520,30176794,10/05/2007 00:00,80.0,1,18474.420648353233
3213169560,30150128,10/05/2007 00:00,102.0,1,47719.549282543776
8000000231,4552090,10/05/2007 00:00,70.0,1,24444.884210265485
3212246220,30173260,11/05/2007 00:00,61.0,1,35750.864292915256
3212218020,30047976,13/05/2007 00:00,45.0,1,55322.90706746371
3212251140,30065486,13/05/2007 00:00,60.0,1,84298.09718063402
3212302170,30145605,13/05/2007 00:00,90.0,1,44958.98516300481
3212320680,30115548,13/05/2007 00:00,104.0,1,48128.23430442791
3212339040,30050124,13/05/2007 00:00,76.0,1,70224.40597327251
3212385030,30085641,13/05/2007 00:00,125.0,1,45954.50554875706
3212680530,30175015,13/05/2007 00:00,10.0,1,182609.38454194486
3213126540,30208420,13/05/2007 00:00,98.0,3,29290.963531357327
3212215290,30050865,14/05/2007 00:00,58.0,1,56343.443816433624
3212227170,30052896,14/05/2007 00:00,100.0,1,34157.151065399754
3212231610,30053808,14/05/2007 00:00,71.0,1,71237.82860335268
3212340480,30049842,14/05/2007 00:00,73.0,1,43911.19525794279
3212533080,30065408,14/05/2007 00:00,75.0,1,47863.802710874275
8000000232,80299276,14/05/2007 00:00,100.0,1,46821.57169118644
8000000233,4787439,14/05/2007 00:00,180.0,1,91231.70690544807
3213147090,30061940,15/05/2007 00:00,94.0,1,55239.82798117534
8000000234,4426958,15/05/2007 00:00,130.0,1,200749.05500419118
3212288250,30116307,16/05/2007 00:00,58.0,1,43375.9577521489
3212339760,30174712,16/05/2007 00:00,96.0,1,33014.47393640902
3212362500,30116253,16/05/2007 00:00,53.0,1,48335.59113028268
3212444970,30215708,16/05/2007 00:00,76.0,1,32627.33939065893
3212345400,30214828,17/05/2007 00:00,234.0,1,24955.380750444103
3212444430,30180412,17/05/2007 00:00,110.0,1,20900.354672884467
3212569470,30050867,17/05/2007 00:00,52.0,1,57223.33370054027
3212570940,30095445,17/05/2007 00:00,48.0,1,44612.304676764106
3212778870,30150409,17/05/2007 00:00,65.0,1,39917.38068293759
3213150510,30054891,17/05/2007 00:00,44.0,1,70389.40877332161
8000000235,30095445,17/05/2007 00:00,48.0,1,44617.77857917843
3212384550,30216958,18/05/2007 00:00,63.0,1,38577.97892001804
3212484300,30084141,18/05/2007 00:00,69.0,1,52263.868268964514
3212352600,9000000087,19/05/2007 00:00,48.2,1,44904.17042790145
3212358300,30143793,20/05/2007 00:00,51.0,1,59246.94377859686
3212967450,30113415,20/05/2007 00:00,98.0,1,46349.43085110662
3212480370,30148368,21/05/2007 00:00,270.0,1,57171.86966074746
3212544960,30065058,21/05/2007 00:00,78.0,1,54823.23802656618
3212770440,30059666,21/05/2007 00:00,340.0,1,131306.0391493153
3212790930,30123391,21/05/2007 00:00,50.0,1,44601.35687193545
3212844450,30114625,21/05/2007 00:00,60.0,1,34978.23642754879
8000000236,30065058,21/05/2007 00:00,78.0,1,54840.08080322565
3212413260,30049772,22/05/2007 00:00,250.0,1,77063.7877498596
3212425650,30062359,24/05/2007 00:00,59.0,1,60064.48174635974
3212455590,30219998,24/05/2007 00:00,80.0,1,39371.043115046115
3212512050,30098979,24/05/2007 00:00,24.0,3,60076.07899723756
3212597130,30152743,24/05/2007 00:00,95.0,1,39792.389550885746
3213148560,30097882,24/05/2007 00:00,357.0,3,42503.242275949924
3212450130,30053276,27/05/2007 00:00,72.0,1,52914.39000515988
3212465460,30105329,27/05/2007 00:00,126.0,1,44286.47715210179
3212510070,30113194,27/05/2007 00:00,75.0,1,48433.088561964265
3212527380,30162583,27/05/2007 00:00,107.0,1,41560.73197569309
3212847660,30216614,27/05/2007 00:00,61.0,1,40704.29729735532
3213035940,30125006,27/05/2007 00:00,100.0,1,20691.351126155623
3213342330,30052514,27/05/2007 00:00,24.0,1,105372.62147579252
3213463830,30217346,27/05/2007 00:00,67.0,1,32892.43450758214
3213573270,30116373,27/05/2007 00:00,14.0,3,33078.01030371817
3212482800,30122609,28/05/2007 00:00,78.0,1,42443.797181857684
3212488500,30191417,28/05/2007 00:00,91.0,1,22088.098533415734
3212526120,30095141,28/05/2007 00:00,77.0,1,55876.45841118092
3212550870,30100453,28/05/2007 00:00,65.0,1,41938.51388207367
3212473890,30105890,29/05/2007 00:00,100.0,1,37769.9266588555
3212483340,30178112,29/05/2007 00:00,56.0,1,27799.604404188674
3212502600,30064415,29/05/2007 00:00,57.0,1,77383.69413095796
3212565240,30118724,29/05/2007 00:00,69.0,1,61260.10788903218
3212604330,30063504,29/05/2007 00:00,100.0,1,87856.13374994649
3212608320,30063506,29/05/2007 00:00,83.0,1,93148.67192765411
3212983260,30218196,29/05/2007 00:00,50.0,1,38952.28958035011
3212550090,30105682,30/05/2007 00:00,92.0,1,44838.400646051516
3212602140,30222632,30/05/2007 00:00,80.0,1,39001.55470207905
3212634570,30061397,30/05/2007 00:00,70.0,1,109274.7319111484
3213028050,30120430,30/05/2007 00:00,112.0,1,61786.6735017147
8000000237,30061397,30/05/2007 00:00,70.6,1,108346.05146997717
3212459580,30107361,31/05/2007 00:00,100.0,1,39904.74860044298
3212669970,30123905,31/05/2007 00:00,80.0,1,45693.40040359367
3212773860,30193772,31/05/2007 00:00,75.0,1,44141.549069131994
3212914680,30131141,31/05/2007 00:00,43.0,1,63013.52779283274
3213046800,30054595,31/05/2007 00:00,106.0,1,103084.94339131439
3213182400,30168071,31/05/2007 00:00,68.0,1,55012.719263985186
3212537760,30171172,01/06/2007 00:00,42.0,1,49633.94517791397
3212566200,30148327,03/06/2007 00:00,240.0,1,67292.32458169444
3212569920,30112411,03/06/2007 00:00,58.0,1,47100.04803584929
3212633070,30217540,03/06/2007 00:00,87.0,1,11064.773189374118
3212633310,30119146,03/06/2007 00:00,87.0,1,13270.251629148013
3212687010,30179110,03/06/2007 00:00,72.0,1,42458.57504818954
3212739960,30103923,03/06/2007 00:00,65.0,1,61290.44712357312
8000000238,30103923,03/06/2007 00:00,65.0,1,61293.94943483732
3212680080,30055949,04/06/2007 00:00,100.0,1,56294.65027027616
3212695680,30215446,04/06/2007 00:00,70.0,1,33822.320208600344
3212803560,30110072,05/06/2007 00:00,108.0,3,32129.999699587403
3213214830,30046664,05/06/2007 00:00,90.0,1,40037.53289650554
3213370080,30194453,05/06/2007 00:00,64.0,1,30946.203436054104
3213465330,30155735,05/06/2007 00:00,125.0,1,41211.19631570996
3212663490,30214588,06/06/2007 00:00,55.0,1,25544.12994775411
3212742690,30178087,06/06/2007 00:00,56.0,1,34263.682903630164
3212779350,30150082,06/06/2007 00:00,101.0,1,52774.92652503424
3212932290,30200538,06/06/2007 00:00,100.0,1,31773.468119040903
3213092370,30216602,06/06/2007 00:00,33.0,1,53709.68681144286
3213117150,30215545,06/06/2007 00:00,63.0,1,38096.56946573116
3212709000,30097409,07/06/2007 00:00,57.0,1,40623.29957578179
3212964720,30049078,07/06/2007 00:00,64.0,1,59402.48245771305
3212965200,30064610,07/06/2007 00:00,73.0,1,103266.7785083451
3213254220,30208409,07/06/2007 00:00,96.0,3,30556.623425638536
3213397500,30055839,07/06/2007 00:00,75.0,1,38635.49654597809
3212649360,30100475,08/06/2007 00:00,110.0,1,53394.32718245825
3212683050,30117045,08/06/2007 00:00,100.0,1,37659.852693806926
3212809050,30116473,08/06/2007 00:00,57.0,1,42791.39702505105
3213542790,30194752,08/06/2007 00:00,92.0,1,31142.834556623024
3212712750,30105187,10/06/2007 00:00,66.0,1,46219.89562305817
3212773620,30218364,10/06/2007 00:00,82.0,1,35733.94759374872
3212774880,30174980,10/06/2007 00:00,100.0,1,26504.991317316617
3212776380,30116478,10/06/2007 00:00,57.0,1,33890.78644384043
3212799360,30123352,10/06/2007 00:00,44.0,1,75021.09923891905
3212773410,30223485,11/06/2007 00:00,70.0,1,37120.92561355999
3212777370,30137769,11/06/2007 00:00,70.0,1,25273.82169433872
3212788770,30215379,11/06/2007 00:00,96.0,1,35434.842686494354
3212791920,30057532,11/06/2007 00:00,37.0,1,78754.67491399666
3212798100,30051309,11/06/2007 00:00,81.0,1,61349.127823767005
3212728590,30171276,12/06/2007 00:00,75.0,1,31350.689116433397
3212756820,30180779,12/06/2007 00:00,38.0,1,45187.71525845391
3212758530,30187265,12/06/2007 00:00,130.0,1,61265.43061454309
3212771910,30046777,12/06/2007 00:00,55.0,1,37133.59631293884
3212847420,30181082,12/06/2007 00:00,94.0,1,20758.37983342902
3212970360,30048504,12/06/2007 00:00,72.0,1,49550.06045517439
3212747670,30121781,13/06/2007 00:00,55.0,1,43401.36893900814
3212916660,30064872,13/06/2007 00:00,102.0,1,92016.6064498686
3213221790,9000000088,13/06/2007 00:00,74.3,1,3720.490239324761
3213466110,30176676,13/06/2007 00:00,52.0,1,34147.53482599073
3213671040,30100689,13/06/2007 00:00,450.0,3,25670.273799347953
3212802090,30132943,14/06/2007 00:00,49.0,1,38494.79144620919
3212831310,30131954,14/06/2007 00:00,27.0,1,42157.450402457696
3212933760,30132501,14/06/2007 00:00,89.0,1,64933.30057333925
3212949330,30062871,14/06/2007 00:00,184.0,1,66527.59890529458
3213144120,30151048,14/06/2007 00:00,100.0,1,39448.53308945406
3213148800,30209869,14/06/2007 00:00,365.0,1,43641.128656934794
3213624540,30226119,14/06/2007 00:00,103.0,1,124528.7816492903
3212788020,30121509,15/06/2007 00:00,67.0,1,39753.84651383996
3212899830,30121513,15/06/2007 00:00,67.0,1,50432.53544307658
3213103770,30115011,15/06/2007 00:00,75.0,1,44532.72160799046
3213253740,30119706,15/06/2007 00:00,63.0,1,48007.87209096203
3212876370,30108750,17/06/2007 00:00,62.0,1,46264.40202231003
3212892420,30162627,17/06/2007 00:00,124.0,1,41805.8145258289
3212933280,30049837,17/06/2007 00:00,76.0,1,49124.5237847586
3213024840,30052515,17/06/2007 00:00,68.0,1,83838.41533608089
3213138660,30131298,17/06/2007 00:00,100.0,1,40294.091094669064
3213143640,30096169,17/06/2007 00:00,70.0,1,37585.517924117696
3213149820,30127846,17/06/2007 00:00,60.0,1,10515.272628955878
3213252990,30150653,17/06/2007 00:00,83.0,1,52347.79865464558
