dealId,AssetId,date,area,rescode,pricePerMeter2009
9360776520,91613105,08/12/2003 00:00,99.25,1,18122.78624
9282378870,91611883,08/12/2003 00:00,113,1,16661.3921
9282338010,91628932,09/12/2003 00:00,38.7,1,4778.080098
9360649440,91602262,14/12/2003 00:00,84,1,16810.15453
9360960570,91602112,15/12/2003 00:00,150,1,17549.80132
9360373320,91623438,17/12/2003 00:00,67.3,1,17284.73541
9360552150,91647248,19/12/2003 00:00,180,1,21871.87883
9360492750,91611698,21/12/2003 00:00,93,1,7736.286169
9360517410,91622717,21/12/2003 00:00,50,1,12036.07064
9361614060,91630511,23/12/2003 00:00,150,1,27366.93157
9360319770,91613107,24/12/2003 00:00,113.4,1,19122.66256
9360288630,91602721,29/12/2003 00:00,90.3,1,24386.82439
9362785680,91644911,30/12/2003 00:00,93.1,1,16105.96975
9361726110,91642851,31/12/2003 00:00,96,1,15304.24485
9362206620,91647477,31/12/2003 00:00,583,4,7306.506272
9360557280,91620196,01/01/2004 00:00,79.9,1,12819.26584
9361795950,91643457,02/01/2004 00:00,112.5,1,20827.35043
9361797390,91643457,02/01/2004 00:00,108.9,1,18442.1639
9360503100,91613298,04/01/2004 00:00,45,1,9521.074481
9362456010,91628789,06/01/2004 00:00,299,1,3683.097505
9363395340,91647443,08/01/2004 00:00,160,4,6966.46978
9361722420,91607707,11/01/2004 00:00,74,1,20988.17939
9361563390,91612265,14/01/2004 00:00,140,1,26323.75196
9362256930,91624888,15/01/2004 00:00,120,1,23988.64469
9362180610,91627248,16/01/2004 00:00,91.9,1,20214.63846
9362160450,91642459,18/01/2004 00:00,90,1,19637.21612
9362080260,91647443,19/01/2004 00:00,80,3,4518.791209
9362533860,91615329,19/01/2004 00:00,329,1,3723.691506
9362453670,91600599,20/01/2004 00:00,75.6,1,19924.1235
9361624410,91611883,20/01/2004 00:00,113,1,18306.21414
9362234070,91616501,20/01/2004 00:00,84,1,13110.07326
9362386170,91620123,27/01/2004 00:00,58.5,1,14533.3709
9363480660,91605807,27/01/2004 00:00,102.99,1,13455.31253
9362845080,91600604,28/01/2004 00:00,91.4,1,20142.11172
9363303900,91626289,28/01/2004 00:00,76,1,15767.32215
9361880640,91647344,30/01/2004 00:00,70,1,14967.00157
9368029980,91613429,01/02/2004 00:00,59,1,6801.177306
9362822040,91602262,02/02/2004 00:00,84,1,21318.9206
9363598830,91621233,04/02/2004 00:00,383,1,20451.8151
9363602430,91600583,05/02/2004 00:00,76.4,1,19533.04243
9362647620,91625674,05/02/2004 00:00,112.4,1,19030.23458
9361879920,91601729,08/02/2004 00:00,78,1,12754.90976
9362611080,91627246,09/02/2004 00:00,124.95,1,19321.72325
9362487240,91625674,09/02/2004 00:00,108.9,1,20403.17062
9362696580,91643457,09/02/2004 00:00,108.8,1,19812.31387
9362499840,91644517,09/02/2004 00:00,644.6,3,5746.634956
9361717920,91619950,10/02/2004 00:00,63.5,1,13265.10615
9364006440,91625674,10/02/2004 00:00,109.1,1,19301.88452
9362101770,91619594,10/02/2004 00:00,137,1,16944.47866
9362483460,91643457,11/02/2004 00:00,108.9,1,21012.22049
9363790260,91627241,13/02/2004 00:00,91.9,1,20388.42485
9362801250,91610867,13/02/2004 00:00,76.1,1,11983.91653
9363649320,91603193,19/02/2004 00:00,140,1,18642.21168
9363427920,91621261,23/02/2004 00:00,77.1,1,13075.85042
9362588220,91629123,25/02/2004 00:00,116.5,1,10788.57346
