BLDG_ID,Height,Usage,SAID,X,Y,Area,travel_time,travel_distance
52728856,7.44,6520,71000222,161135.0099,619624.2281,517.322119,536,2936
53373146,7.13,9200,71000414,160062.0883,622902.874,791.1394901,794,4777
52727816,6.71,9200,71000242,160099.4885,617763.4474,209.0233137,429,2445
52724645,6.38,5305,71000313,158504.25,618016.345,328.8771,423,1904
52725555,6.31,9200,71000242,160045.8292,618021.5647,124.1182665,408,2240
53373713,5.27,9200,71000423,158745.4629,621496.4116,250.9998803,676,4652
52727852,28.7,9200,71000321,158087.2594,618785.7497,557.1345,443,2373
52727864,4.63,9200,71000325,157646.4653,618791.5048,168.875,418,2279
53373178,3.3,7300,71000242,160949.1,618339.0001,64.92909999,517,2875
52727828,5.27,9200,71000242,159894.6344,617832.4733,201.2954218,406,2298
52722746,3.39,9200,71000243,161012.8855,618778.2155,188.622756,516,2624
52725083,7.74,9200,71000423,158771.6236,621581.4992,221.2141,694,4709
52725084,3.32,9200,71000325,157419.6871,618157.9708,142.8121995,500,2571
52725085,13.7,9200,71000314,158378.4253,618007.6536,617.61,542,2656
52725578,9.71,9200,71000243,160512.4252,618202.5283,354.5562,469,2731
52725503,5.63,9200,71000122,158658.0113,621409.2738,206.4620344,612,4039
53373717,8.09,9200,71000242,160016.6073,617960.0211,175.323,380,2200
52727341,6.35,9200,71000242,159903.3503,617690.594,166.565922,422,2419
52727349,5.12,9200,71000325,157473.2104,618148.441,137.236162,495,2539
53373883,16.4,9200,71000223,161418.9645,619627.0019,632.3424,608,3868
52727847,4.7,9200,71000112,158484.3999,619541.5134,232.70365,341,1466
52727849,8.21,9200,71000243,160189.4146,618714.1012,128.5918732,344,1580
52727314,5.49,9200,71000242,159907.2142,617762.2414,215.589591,403,2316
52724089,5.78,6520,71000113,158866.0594,619421.0416,921.570599,152,464
52723678,4.46,9200,71000122,158618.1572,621172.2597,199.12105,548,3012
53373469,3.48,9200,71000316,158654.7472,618850.6369,356.33035,212,802
52724536,3.68,9200,71000323,157639.0729,617844.5794,596.7379396,503,2454
52724544,6.81,9200,71000122,158641.6018,621250.6034,264.212,580,3156
52728823,7.35,9200,71000316,159077.1524,618797.4758,477.4605,219,842
52728316,3.3,9200,71000243,160053.4974,618635.8809,259.4076074,313,1401
53374214,9.41,9200,71000423,159207.6765,622048.4138,414.189643,674,4237
52728066,9.5,9200,71000423,159357.5698,622234.3433,221.03473,699,4479
52729574,7.6,5312,71000243,160521.6326,618510.5859,1227.069301,400,2053
52728702,4.72,9200,71000122,159067.1542,621228.2045,142.83955,545,2955
66708140,8.17,7300,71000324,157484.3968,617114.0002,3038.5621,436,2568
53373106,4.93,6520,71000121,158384.435,621290.6174,1538.324357,624,3539
52726984,8.8,9200,71000423,159579.6407,621612.0214,286.5015,631,3578
52726986,9.39,9200,71000423,159415.4375,621248.94,168.2542,646,3528
52721643,6.3,7300,71000224,162065.5191,619627.6277,127.2225,622,4395
52724959,4.62,9200,71000243,160225.0808,618294.6079,594.7135725,429,2446
52724161,10.03,9200,71000416,160581.5279,622157.4283,331.85205,914,4886
52723280,14.7,9200,71000424,159808.8111,621329.5452,646.3349,554,3314
52723817,7.3,6520,71000222,161022.1641,619215.1438,285.289295,476,2612
52723818,7.06,9200,71000212,159917.5141,619221.4184,128.424771,298,1335
53373421,7.8,9200,71000212,160008.8909,619363.3585,169.77765,321,1512
52728761,47.12,9200,71000422,159998.3731,621944.5866,571.073304,797,4265
52728261,13.04,9200,71000313,158306.226,617677.1619,540.23965,527,2542
52728262,12.13,9200,71000311,159218.2072,618622.8747,509.372622,250,1083
52728328,3.56,9200,71000112,158406.514,619542.899,153.26535,339,1454
52728332,22.9,9200,71000311,159345.4677,618345.7956,227.16075,324,1474
52729710,6.05,9200,71000112,158452.8033,619632.6115,160.11,330,1416
52726861,30.39,9200,71000415,160090.2455,622472.2653,509.9337252,800,4612
52726992,3.32,9200,71000122,158915.8965,621333.4053,231.62595,557,3740
52730898,4.31,5202,71000112,158893.7004,619649.5241,264.067,280,1160
52730922,8.1,9200,71000123,159129.0938,621096.3865,335.6703841,505,2857
52721652,7.29,9200,71000242,160095.3586,618065.8286,152.6896699,418,2293
52721653,6.11,9200,71000242,160241.2887,617993.4419,232.3027245,455,2493
52721661,13.31,9200,71000313,158727.76,618298.2808,209.716,314,1397
52722823,4.8,6520,71000224,161999.5023,619217.1393,49.5,618,3556
52723830,9.3,9200,71000211,160305.3574,619347.0673,261.4805475,356,1775
52724325,30.21,9200,71000112,158780.3953,619628.3866,543.2949,317,1242
52724330,9.61,9200,71000424,159750.9681,621298.5596,86.35545001,554,3298
53373864,6.8,9200,71000242,160065.0557,617766.8127,191.7036897,429,2445
52726345,10.42,9200,71000311,159254.4942,618551.8352,498.588194,243,1051
52726360,6.61,9200,71000243,160320.3635,618706.4461,256.1744,369,1732
53374766,5.9,9200,71000242,160163.7953,617694.5738,179.28235,451,2643
52731417,15.21,9200,71000322,157856.0774,618277.629,634.06485,462,2300
52732290,4.54,9200,71000242,160961.1924,618009.2331,134.0790867,522,3097
52732292,13.76,9200,71000112,158645.8528,619592.6901,364.6741,360,1590
52732711,4.34,6520,71000243,160664.9442,618329.3915,954.9778427,436,2281
53375153,23.6,9200,71000423,159342.718,621384.7347,419.8565,612,4128
53372323,10.2,9200,71000242,160015.3918,617993.8435,165.32355,402,2210
52723373,6.51,9200,71000243,160564.3056,618843.3842,228.83605,490,2532
52724727,6.39,5320,71000222,160940.0284,619096.4454,138.12465,423,2269
53373574,1.38,5710,71000321,158269.639,618845.0474,45.37545001,293,1248
52724729,6.01,9200,71000243,160517.3364,618843.7299,251.7374,408,1936
52724731,4.74,9200,71000424,159676.6537,621476.659,239.61315,598,3587
52726530,4.09,5740,71000313,158478.9506,618031.3297,447.5504,395,1803
52726531,6.6,9200,71000424,159762.2852,621625.1053,182.5905,716,3950
52727098,11.52,6512,71000322,157969.1189,618267.7477,4658.069256,484,2311
53374131,6.91,6520,71000224,162073.9719,619358.3998,700.9356967,614,3602
52733135,24.67,9200,71000215,159800.6087,619540.7602,1559.7574,365,2064
52733137,8.74,9200,71000316,158627.6958,619099.9473,540.24655,161,557
52733146,3.03,6520,71000223,161494.6549,619237.9125,105.3616,532,3374
53375155,4.11,5305,71000316,158790.4068,618834.933,285.21795,198,721
52733604,6.1,9200,71000243,160616.8532,618834.4402,254.3295,477,2475
52724009,12.725,9200,71000211,160166.2672,619084.3061,376.5987161,308,1415
52723294,6.67,9200,71000323,157862.0821,617574.0625,635.1882847,578,2811
53373897,4.37,9200,71000242,159929.1062,617980.0693,178.118787,368,2108
52726546,10.02,9200,71000423,159145.3617,621530.7584,330.100115,640,3677
52727018,7.7,9200,71000423,159547.9533,621501.7718,347.7971104,622,3519
52731460,13.44,9200,71000313,158225.6258,617690.7516,293.785,510,2474
52730944,5.12,9200,71000424,159671.2019,621343.9685,114.6964,566,3406
52733167,4.1,9200,71000242,160913.5437,618136.1025,97.75560201,502,2973
53373444,7.9,9200,71000211,160034.2063,619290.0594,273.254145,335,1487
52724033,7.41,6520,71000222,160959.1055,619327.3455,158.19315,509,2799
52725581,10.09,9200,71000242,160146.3149,617838.0279,215.495569,411,2367
52726066,9.14,9200,71000313,158419.6996,617903.5014,490.3752,431,1980
52726469,4.41,9200,71000242,160873.8581,617842.99,161.749724,531,3107
53373886,8,9200,71000426,160423.2671,621708.3758,207.3965647,770,4088
52723029,8.3,9200,71000243,160242.3951,618835.1754,248.4154,359,1657
52727022,8.11,9200,71000426,160370.9511,621461.1392,184.4961201,700,3700
53375080,5.7,9200,71000223,161508.1782,619639.5509,1010.269669,594,3854
53375156,4.53,9200,71000424,159702.7819,621399.0421,170.332,576,3426
52730096,3.3,9200,71000314,157906.6766,617962.1989,57.682,445,2174
53373389,7.81,9200,71000423,159471.0505,622226.0239,364.149451,695,4237
52723698,9.61,9200,71000243,160438.9696,618862.8708,350.806931,393,1861
52723703,5.73,9200,71000122,158929.4933,621347.3142,279.8514,555,3721
52726016,6.4,9200,71000223,161433.602,619428.3094,552.64314,560,3658
53373800,7.7,9200,71000122,159123.1247,621156.0778,167.2862,493,2788
52725992,6.71,9200,71000243,160137.5175,618733.5298,182.6645,338,1541
52726488,6.59,9200,71000423,159161.638,621614.5115,398.889104,671,3893
52723962,8.7,9200,71000243,160425.9522,618752.9046,143.10185,402,1980
65058646,2.62,9200,71000243,160615.0438,618347.0979,109.5847875,441,2264
