dealId,AssetId,date,area,rescode,pricePerMeter2009
10360064250,50188886,42093,230,1,2995
9917344170,50188873,40456,99,1,6068
10085573880,50189145,41016,166,1,5850
9733556880,,39700,10,1,114684
10081808460,,40930,179,1,8108
10534264290,,42781,163,1,11000
8920231200,50188888,36366,160,1,5004
10099786050,50188888,41245,150,1,7801
10175397120,50187609,41323,193,1,10521
9904135050,50187668,40245,482,1,1151
10005954030,50187668,40808,482,1,1438
10083153870,50187654,40959,167,1,10934
10352956410,50187626,42025,495,1,1848
10171156500,50188871,41266,60,1,9981
9912640410,50187717,40378,513,1,1325
10206556650,50187717,41485,513,1,1661
10202744880,50187608,41436,200,1,10003
10005706800,50187612,40790,544,1,1463
9547640100,50188868,38902,244,1,1716
9912259350,50189055,40366,314,1,1002
10090134180,50187693,41085,180,1,8759
9992583000,50187606,40553,180,1,10078
9912247380,50189059,40366,313,1,986
10007173350,50189059,40857,313,1,1361
10005180300,,40806,250,1,8615
9999985770,50165947,40671,300,3,5151
9273319650,50165946,37653,1433,3,1467
9995732910,50165946,40608,1086,3,1207
9820859310,50187624,40030,495,1,1071
10363606650,50187719,42159,190,1,10758
10211896800,50187745,41562,235,1,8831
9905663160,50187623,40260,495,1,1101
10352645910,50187623,42016,495,1,1765
10081382310,50121980,40923,308,1,1216
10273802760,50187690,41837,480,1,1733
9542757420,50165845,38651,1096,3,2053
10007615070,50165845,40862,10,3,196642
9820860750,50187673,40030,460,1,1165
9921721140,50187673,40524,150,1,11768
10441996110,50187673,42388,180,1,12017
9917129610,50187689,40434,180,1,9130
10451534220,50189079,42530,252,1,1411
10351772010,50121993,42023,251,1,1493
10449966150,50189074,42509,251,1,1838
10173542220,,41320,237,1,8606
10090354500,50187688,41093,183,1,9620
10211435820,50187620,41581,495,1,1610
10005861960,50187751,40814,176,1,10534
10098267570,50187724,41214,280,1,7681
10351853640,50121972,42023,250,1,1409
10099956780,50187687,41210,521,1,1481
10463967450,50121997,42698,249,1,1269
9362649780,50165933,37997,2000,3,1226
10368722430,50165933,42219,1,3,3179631
10004434920,50187739,40787,183,1,9210
9725532660,50187382,39512,3071,1,1155
10098676710,50187382,41084,3071,2,2253
10093391640,4136793,41120,149,1,11505
10096405380,4136796,41186,149,1,10420
10096948170,4136792,41198,159,1,9389
10100650320,4136797,41261,159,1,9445
10200209130,4136795,41397,159,1,9425
10207533780,4136794,41508,159,1,9106
9812798640,,39892,163,1,7054
9820343340,50187363,40028,146,1,8021
10201546440,50187363,41420,156,1,10164
10279390050,50187363,41970,147,1,12644
10450602450,,42514,170,1,10212
10274281740,50165870,41866,658,3,1719
10086966810,,41004,200,3,2774
10361959920,50187684,42128,300,1,7988
10007758350,50187747,40853,542,1,1348
10359949140,50187702,42123,231,1,10158
10008733140,50187727,40881,519,1,1353
9914384610,50187683,40395,579,1,1102
10177176150,50187594,41332,160,1,12114
8822207160,,35822,1,#N/A,376282
8823488670,,35852,214,#N/A,3545
8823461940,,35853,107,#N/A,3656
8831188440,,36019,1,#N/A,403477
8917611120,,36075,107,#N/A,4010
8915448870,,36157,107,#N/A,3414
8920139940,50121560,36380,114,#N/A,4674
9000511650,,36510,107,#N/A,3557
9000854010,,36524,55,3,4534
9006490350,,36593,222,3,3298
9011026260,,36756,91,3,4178
9183855150,,37282,114,#N/A,3527
9270236700,,37585,120,#N/A,2589
9193728870,,37601,105,#N/A,3497
9270804060,,37602,101,#N/A,3801
9364537260,,37991,93,3,2196
9451987290,,38391,55,3,2870
9548022510,,38929,90,3,2392
9638306820,,39244,60,3,3407
9725321700,,39488,217,3,2363
9734936400,,39699,90,3,1861
9738300600,,39727,101,3,2008
9810490860,,39811,90,3,3062
9824903730,,40118,100,3,2288
9901468620,,40178,101,3,3172
10083888990,50165908,40543,4952,3,1198
10210558230,50165852,41571,10,3,99248
9910736460,50187704,40328,150,1,9648
9905602230,50165853,40258,100,3,2972
10094528430,50165853,41120,10,3,55595
10093390920,4136800,41130,149,1,10401
10096951860,4136801,41194,159,1,9245
10097863740,4136804,41211,159,1,9245
10098678150,4136798,41218,159,1,9289
10098678870,4136799,41219,207,1,7202
10170624960,4136803,41268,159,1,9503
10207179720,4136802,41487,168,1,9426
10212148620,,41586,159,1,8784
10212147000,,41589,150,1,10284
10214064990,,41624,250,3,4908
10261638990,50187380,41661,159,1,7763
10263759750,,41693,159,1,8747
10265563350,,41723,159,1,8722
10372176630,50187380,42289,159,1,9358
10457726130,,42607,200,1,8911
9997905510,50187592,40547,459,1,1574
10366983720,50187592,42187,350,1,7551
9999820800,50187705,40679,487,1,1525
10279499940,50165925,41966,1498,3,1816
10461811950,50165839,42680,2000,3,1413
10098538560,,41213,138,1,9054
10098537840,,41214,138,1,8361
10170621900,,41269,138,1,8946
10171160280,,41270,149,1,12892
10171166310,,41270,138,1,8312
9904586400,50187706,40247,513,1,1101
10098099720,50187706,41140,250,1,7886
9995688180,50187591,40612,220,1,9069
10542544740,50187590,42897,232,1,10086
9726119280,50165861,39463,940,3,1296
9730550430,50165861,39651,232,3,5073
9827670330,50165861,40156,960,3,1279
10457632620,50165861,42587,750,3,3050
10083471030,50165856,40961,100,3,3746
9723088350,50187228,39412,180,1,6684
10363053510,50187228,42169,160,1,13343
9914357700,50187377,40408,180,1,9666
9920276910,50187453,40496,250,1,8450
10276717230,50187323,41900,250,1,10165
9997791030,50165907,40609,736,3,2517
9552580650,50165860,39058,100,3,2355
9633426210,50165860,39154,100,3,3228
10441653750,50187328,42390,190,1,11627
9916002450,50122038,40434,193,1,5493
10081800990,50187375,40924,526,1,1469
10172870280,50187375,41308,526,1,1491
10352489220,50187375,42024,270,1,8098
10004608710,50187345,40792,150,1,12860
9825429510,50187322,40105,592,1,1747
9921423330,50187387,40504,150,1,8963
10081286550,50187330,40910,190,1,8871
10205425350,50187344,41473,187,1,10861
10530804420,50111132,42719,124,1,12433
10535381100,,42800,124,1,12420
10539397980,,42852,133,1,12657
10539400950,,42858,133,1,12607
10539597690,,42863,133,1,13018
10541684250,,42877,133,1,12607
10100665800,50122040,41238,214,1,4098
10364519250,50122040,42163,213,1,7528
10362362940,4036184,42129,122,1,12996
10362390390,4036201,42130,120,1,12339
10361280420,4036200,42130,123,1,12075
10362868020,4036181,42135,120,1,12453
10365066450,4036186,42162,177,1,9085
10366115490,4036185,42169,124,1,12821
10366818840,4036189,42170,119,1,12558
10366801020,4036223,42170,124,1,13554
10368477360,4036228,42199,124,1,13527
10368507150,4036227,42200,122,1,12299
10369522890,4036208,42237,121,1,12613
10370710080,4036224,42255,128,1,11615
10372291020,4036226,42268,121,1,12702
10372296240,4036222,42277,122,1,12560
10443403170,4036221,42379,120,1,13423
10443329010,4036220,42387,120,1,13423
10445716800,4036218,42421,123,1,13886
10445718420,4036219,42421,123,1,13136
10451901780,4036199,42527,120,1,13470
10451871450,4036255,42527,120,1,13584
10456895250,4036254,42572,120,1,13530
10459248210,,42606,120,1,12732
10459627380,4036259,42631,123,1,13998
10461824640,4036264,42649,120,1,13709
10463966010,,42722,118,1,14076
10530137610,50121558,42722,119,1,13880
10540583820,,42883,119,1,13784
10095106140,,41150,138,1,9303
10095149070,,41151,138,1,9436
10099823040,,41225,138,1,8027
10100790540,,41253,113,1,9906
10171728180,,41287,113,1,10455
10175924970,,41326,138,1,9096
9091983240,50165890,36909,1250,3,1316
10007327700,50165890,40834,1336,3,1470
10532030940,50165890,42724,500,3,4680
10260644040,50187417,41639,200,1,11085
10004123070,50187332,40767,238,1,8835
8918069220,,36331,146,3,2177
10542584160,50174975,42906,260,1,7059
10462382190,50187459,42697,621,1,3643
9821127420,50187389,40049,180,1,8036
9919936800,50187389,40496,180,1,10136
9730873530,50187416,39652,10,1,132033
10269885420,50187416,41808,168,1,12658
10204704990,50187420,41456,244,1,8918
10352338470,50122044,41994,200,1,7707
10366424550,50187349,42187,170,1,12453
10353003750,50174943,41999,530,1,1437
10099215810,50187371,41240,150,1,11692
10532800800,50187371,42760,248,1,8898
10455953580,,42565,413,1,1988
9921001500,50187318,40505,250,1,8335
10377111240,50187350,42358,177,1,12340
9460672380,50122045,38632,200,1,5517
10361387340,50122045,42142,200,1,7973
9903536460,50187421,40228,150,1,9916
10210168260,,41562,134,1,9359
10351738530,50174949,42019,170,1,9256
9810738090,50174991,39838,170,1,7303
10448648100,50174991,42468,208,1,8682
9723144150,50187570,39488,168,1,6224
10209271410,50187570,41553,179,1,9174
10172379510,50174990,41298,227,1,5570
9919896660,50187352,40363,513,1,3436
10098951300,50174968,41232,222,1,6778
10462271490,50122115,42653,421,1,2084
10536408810,,42802,183,1,11422
10278415890,50174951,41914,203,1,8024
10442561850,50187369,42389,213,1,9075
10448044560,50187258,42479,250,1,10061
10171413450,50187315,41269,310,1,7281
10450148040,50174927,42500,161,1,9813
10171191510,50187392,41287,146,1,12517
10442323620,50187282,42400,502,1,1742
9920984400,50111088,40507,320,1,4651
9095348340,50165903,37012,1,3,243156
9993416940,50187355,40581,513,1,1438
9636033150,50187574,39201,136,1,7310
9641827710,50187573,39355,137,1,7035
