BLDG_ID_x,Height,Usage,SAID,X,Y,Area,travel_time,travel_distance
53171031,8.28,,90000642,181804.6481,575553.4952,174.1913,805,4527
53387072,8.28,,90000641,181390.8877,575543.1804,196.7471,773,4447
53388489,8.28,,90000613,179753.0178,570846.8546,176.69445,453,3328
53413198,8.28,,90000421,177088.3007,572681.0737,218.64245,717,4577
53414945,8.28,,10600001,187741.0354,581618.702,196.3445778,1785,18219
52787903,8.27,,90000421,177842.3556,573089.0302,388.99745,677,3900
52807481,8.27,,90000643,182491.5913,575876.158,225.93745,693,6285
52812373,8.27,,90000234,177099.8408,574723.7958,304.674,1016,5850
52829384,8.27,,90000421,177030.3338,572990.9723,209.5423,772,4907
52839601,8.27,5740,12860001,184804.1657,567837.131,598.592,823,8490
52864538,8.27,,11610005,174723.9862,588224.4882,244.171405,1669,22618
52884734,8.27,,90000421,177614.0518,572701.2165,311.58795,709,3930
52912283,8.27,,13030001,194933.039,578798.4613,175.9828964,1790,22123
52915724,8.27,,13030001,193782.8908,578746.8877,228.951761,1723,18424
52935105,8.27,,90000631,181146.4774,573211.5556,252.00675,372,1828
52944252,8.27,,90000621,182029.328,569524.8091,2647.59945,591,4380
52976711,8.27,,12710001,182530.0092,586336.0189,247.84865,1832,17883
53015329,8.27,,10540002,186830.9392,573152.5642,160.5138001,1188,9208
53015363,8.27,,90000612,179217.1928,571862.9163,215.460434,463,2073
53039440,8.27,,11610009,177569.7916,588979.0981,94.99140001,1808,20245
53044727,8.27,,13030001,193377.2689,577733.2427,120.673927,1619,17118
53050639,8.27,6600,11610009,177617.2601,588643.7067,2633.9359,1746,19990
53051556,8.27,,90000613,179199.874,571157.2164,104.2862748,493,3336
53158282,8.27,,13030001,192727.5238,578331.9265,228.205,1612,16975
53159672,8.27,,90000523,179714.1028,573084.9674,301.5112758,314,1681
53388288,8.27,,90000211,179309.1175,574492.7384,104.82445,744,3834
53394962,8.27,,90000645,180735.3652,576374.8718,120.7149,931,4483
53410953,8.27,,3970001,172544.6789,572381.9294,142.9750129,991,8894
53415574,8.27,,13590001,191301.3701,576892.0222,235.2267184,1765,18405
52781967,8.26,,90000614,178625.28,570333.8699,280.33265,612,5127
52789920,8.26,,90000421,177044.6363,573399.5896,189.96895,788,4232
52807674,8.26,,10540001,186800.25,574038.0799,207.708072,1231,9726
52823432,8.26,,90000631,181820.2387,573254.2327,278.42155,422,2578
52828491,8.26,,10600001,188608.9138,581554.5939,274.0089,1615,17023
52832175,8.26,6520,90000621,183052.1378,573510.2012,906.32,545,3652
52837149,8.26,,6660001,185494.8057,574535.1456,179.15735,991,7319
52840131,8.26,,90000512,180196.8244,573828.0446,553.2162,468,2221
52841220,8.26,,90000641,181617.0989,575655.4078,163.6543,742,4433
52877378,8.26,,11610003,176514.644,590345.2906,206.6383787,1830,26599
52883106,8.26,,90000632,181900.3333,573655.5259,256.7645,422,2570
52896761,8.26,,11610006,175876.0153,588559.0863,268.3889,1868,24124
52920755,8.26,,90000641,181146.6095,575737.9728,144.5,846,4802
52926533,8.26,,10600001,186899.14,581768.9996,291.89622,1857,18464
52928865,8.26,,90000211,179441.468,574583.5259,176.958,718,3733
52931586,8.26,,10540002,186742.0771,573404.2537,153.0225855,1249,9518
52931940,8.26,,90000421,177897.6844,573014.2752,154.2253,668,4044
52934127,8.26,6520,90000621,183069.9432,573528.9562,427.1493,551,3670
52955616,8.26,,90000421,177762.81,572496.3772,206.48115,622,3561
52995258,8.26,,90000211,179136.2342,574528.9911,136.283,696,3626
52995736,8.26,,90000621,181746.6129,572747.8888,390.4075,343,1968
53012079,8.26,,90000215,178672.6555,574877.4451,71.29940001,821,4276
53044637,8.26,,90000512,180069.7633,573993.4518,427.4661105,470,2359
53141845,8.26,,90000421,177333.2099,573407.727,155.47075,707,3880
53158118,8.26,,90000644,182238.7836,575984.4828,199.5082621,814,5002
53377558,8.26,,12710001,182866.1,586794.7877,213.6297,1830,17834
53384781,8.26,,90000415,177677.5382,571618.8677,153.42105,720,4109
53385111,8.26,,12710001,182507.2696,586490.9068,174.0327,1776,17681
53411238,8.26,,11610006,175760.5644,588736.4418,171.35295,1879,24176
53432533,8.26,,90000631,181283.9769,573203.6077,243.7045,365,1835
53449625,8.26,,90000512,180146.4805,573819.6701,474.6451,446,2176
52749298,8.25,,10540003,187019.5851,572505.8795,40.6584,1236,9648
52753860,8.25,,90000421,177329.0276,572620.4613,177.77805,688,4319
52801900,8.25,,12860001,184438.4719,567869.4407,127.5493817,851,8736
52805237,8.25,,90000112,179796.5712,575673.3268,119.0096,947,4952
52809801,8.25,,13030001,193199.8319,578246.1518,224.3139345,1583,17160
52825449,8.25,,12860001,185162.6654,567943.272,176.52885,838,8734
52895186,8.25,,11610006,175084.9912,588147.4842,131.792493,1780,23366
52933081,8.25,,10540003,186964.5504,572185.3954,253.5837,1259,9700
52934377,8.25,,90000216,178852.4016,574473.511,166.003076,738,3788
52935008,8.25,,90000111,180457.3734,575822.7144,145.88605,824,3931
52937995,8.25,,11610010,176397.3986,588423.3852,212.192,1896,24603
52940421,8.25,,10540003,187385.1678,572527.2527,161.325,1251,9747
52943017,8.25,,11610002,178946.1409,589155.3144,1400.694851,1680,19379
52944763,8.25,,90000121,180394.2594,575251.2223,601.65975,881,3880
52952146,8.25,,90000211,179448.5173,574356.2833,146.7638181,669,3493
52976680,8.25,,12710001,182931.8738,586885.5292,188.5793,1854,17947
53122567,8.25,,13590001,191512.0529,577764.3116,118.315307,1653,16234
53160471,8.25,,90000641,181153.4623,576089.948,179.3813,897,5079
53383836,8.25,,6660001,185418.2503,574962.0561,138.0110657,874,6934
53389474,8.25,,90000234,176855.6498,574832.6785,157.63745,1034,6027
53392623,8.25,,90000421,177788.7591,572678.6485,362.3025,716,4034
53401766,8.25,,11610002,177905.4566,589379.7977,235.239,1803,19969
53422583,8.25,,13030001,193129.2518,577776.9828,201.8955293,1560,16896
53428252,8.25,,90000613,178968.919,571235.799,132.25535,502,3547
53447745,8.25,,11610011,178462.708,588839.7672,230.3908711,1633,19056
52778075,8.24,,90000641,181119.8692,575792.1877,180.08635,855,4861
52788787,8.24,,90000613,180527.8568,570843.4068,158.02415,374,2625
52824915,8.24,,10540001,185914.25,573228.559,141.9,1024,8231
52833953,8.24,,90000643,182368.8503,575753.5006,175.356,911,5672
52834978,8.24,,90000613,179193.0197,571205.5181,84.4725,509,3386
52837533,8.24,,90000645,180806.5035,576364.8677,162.03205,901,4446
52838733,8.24,,90000642,181997.608,575198.6168,181.2683,734,4204
52856852,8.24,,13030001,195116.3306,578763.8504,188.890425,1719,21724
52860278,8.24,,11610005,174747.2475,588618.7422,194.2098375,1786,23371
52869330,8.24,,11610003,175511.8994,589839.8192,174.7837765,1992,25135
52889646,8.24,,90000421,177765.9345,573241.6685,214.0619,609,3573
52898277,8.24,,10600001,188215.2102,581733.7442,132.9583378,1600,16983
