BLDG_ID,Height,Usage,SAID,X,Y,Area,travel_time,travel_distance
52747011,,,12710001,182566.3257,585980.113,194.881,,
52747013,,,12710001,182833.1256,586939.303,248.8200818,,
52747022,,,3950001,173289.6189,585864.9202,118.3787,,
52747025,,,20620001,166015.6271,586714.6992,111.7935,,
52747030,,,20230001,187379.7585,587412.3901,95.72235,,
52747181,,,10540003,186731.5003,572568.7162,170.5474,,
52747182,,,90000611,179039.0547,572325.8111,283.9767948,,
52747189,,,10540002,187203.5304,573856.7852,181.699242,,
52747192,,,10540003,186943.107,572184.5604,50.54205001,,
52747193,,,6660001,186402.2597,576181.157,210.1165,,
52747194,,,90000632,181520.4329,573656.9296,188.28345,,
52747195,,,6660001,185871.7563,576239.7691,214.19745,,
52747198,,,10540001,186546.4827,573911.0025,164.7968895,,
52747199,,,7480001,161109.0613,581227.6785,15.66065,,
52747208,,,13590001,191040.1901,578455.5536,30.3548805,,
52747211,,,13590001,191582.617,576246.2483,88.97625001,,
52747212,,5305,90000422,178109.0288,572703.2514,752.26635,,
52747213,,,90000634,180965.2745,573746.7388,271.2673,,
52747216,,,90000225,177879.7843,574404.7011,146.5296,,
52747217,,,90000633,181438.7131,573911.6992,244.12165,,
52747219,,,90000643,183153.1886,576304.593,222.17545,,
52747221,,,10540003,187382.6245,572740.6388,23.15202966,,
52747231,,,90000223,177275.6203,573848.8844,174.0534,,
52747239,,,10540003,187251.2741,572337.5512,38.63809187,,
52747242,,,12710001,182273.0761,587077.521,25.7869,,
52747252,,,10540003,186334.8234,572376.5276,158.018917,,
52747253,,,90000611,179678.53,572425.325,239.1152218,,
52747266,,,13590001,192199.6747,576052.1652,130.49885,,
52747267,,,90000211,179323.6115,574680.2609,205.23,,
52747269,,,6660001,186373.1027,578206.8761,147.8724324,,
52747273,,,90000522,180272.7584,572875.3044,346.3854,,
52747279,,,13030001,194964.9493,578274.1485,151.53065,,
52747283,,,90000434,178844.9863,573877.326,237.9637,,
52747289,,,13030001,192694.5521,578451.7164,51.70425,,
52747290,,,13030001,193211.7646,578202.5523,371.8165467,,
52747298,,,13030001,193274.7951,578283.5981,114.6747456,,
52747300,,,90000421,177080.545,572794.3844,226.45195,,
52747309,,,7360001,167254.5533,581553.9356,42.68385,,
52747312,,,90000312,177262.4536,575463.9278,128.2555,,
52747320,,,90000421,177763.5801,572642.6661,204.838,,
52747331,,,13030001,194259.8481,578205.2928,213.014,,
52747350,,,6660001,186109.5967,578491.8718,102.364036,,
52747353,,,90000421,177091.9596,572871.1054,199.4935,,
52747357,,,90000522,180231.9958,573053.951,367.8167893,,
52747359,,,90000521,180522.6856,572924.8489,281.0304,,
52747361,,,20210001,171340.9223,581684.0833,90.3975,,
52747366,,,90000422,178376.4131,572977.9451,227.1878,,
52747368,,,90000112,179659.8876,575500.8413,279.3839585,,
52747369,,,90000312,177357.2776,575386.1763,208.20365,,
52747402,,,7500001,163482.3414,581387.9599,104.185904,,
52747403,,,11610009,177323.7713,588729.9667,374.879673,,
52747404,,,12710001,182349.5267,585951.8843,220.6676,,
52747415,,,7480001,161118.2722,582006.2949,74.42609999,,
52747416,,,7360001,166357.2604,581881.7178,182.7625,,
52747431,,,20610001,165032.5469,587525.375,43.22985,,
52747436,,,7500001,162767.2293,582192.6887,106.56,,
52747447,,,7890001,161916.8287,582688.4025,115.8062,,
52747456,,,12710001,181500.4073,586188.6322,229.8975,,
52747457,,,12710001,182553.2535,586185.9796,301.22005,,
52747464,,,12710001,182189.2338,587133.6159,194.4019338,,
52747465,,,11610010,176915.3771,588360.1097,19.530884,,
52747466,,,3950001,173226.5613,585589.6331,247.1987519,,
52747468,,,12710001,181829.8722,586181.3059,214.2380694,,
52747494,,,12710001,182283.4339,586082.333,31.99755,,
52747501,,,20610001,164441.7682,587907.094,5448.525,,
52747504,,,11610008,176675.7063,588604.1088,227.9608887,,
52747508,,,7620001,0,0,28.685612,,
52747510,,,12710001,182113.7918,586080.6542,146.9007,,
52747576,,,11610006,0,0,78.87270001,,
52747579,,,11610010,0,0,280.8686435,,
52747657,,,10540003,187386.8266,572697.1485,169.65545,,
52747676,,,90000611,179181.4326,572376.4044,138.98455,,
52747677,,,10600001,186480.0486,580945.4001,155.300545,,
52747684,,6512,90000623,180090.4291,572406.7382,964.0239233,,
52747686,,,10540003,185709.8467,572473.4407,183.8244,,
52747690,,,10540003,186748.8355,572221.3925,92.50357159,,
52747694,,,13030001,192925.2699,578336.5217,727.196814,,
52747700,,,90000631,181526.517,572841.3087,206.8426,,
52747701,,,10540003,186103.482,572580.9211,239.9907,,
52747707,,,90000431,179051.9202,572981.9502,147,,
52747721,,,7360001,167134.288,581256.3939,191.0902135,,
52747723,,,10600001,187405.7543,581306.8709,81.21565,,
52747725,,,90000621,182078.9131,569002.1478,16.17975,,
52747728,,,13030001,193653.846,578394.8359,145.22,,
52747737,,,10540003,187325.4362,572583.7331,80.9587,,
52747746,,,10540003,186118.7459,572042.4197,59.99275472,,
52747748,,,13030001,194008.2144,578213.9612,27.3675,,
52747751,,,10600001,188916.2212,581160.8488,80.63724135,,
52747756,,,3970001,0,0,32.908824,,
52747765,,,90000521,180391.6683,573204.592,264.90855,,
52747769,,,90000421,177004.0522,572851.0459,171.06185,,
