BLDG_ID_x,Height,Usage,SAID,X,Y,Area,travel_time,travel_distance
65282712,4.16,,67000036,248023.8374,742870.5421,239.3738403,815,7027
65282713,3.02,,67000036,248026.415,742846.6497,55.6025238,835,7020
65282732,3.95,,67000034,248304.5712,742354.4666,149.3415985,849,7087
65282771,9.83,5501,67000015,250604.6664,743527.3375,145.8353729,82,284
65282773,9.74,,67000015,250773.0429,743552.4254,403.5889435,255,1097
65282774,5.1,6520,67000014,250991.1548,743461.8169,230.3106384,218,884
65282776,6.1,6520,67000014,250824.4279,743745.2994,62.50666809,214,782
65282777,6.38,6520,67000014,250808.8799,743741.1815,208.1260986,218,798
65282778,6.95,6520,67000014,250785.0029,743737.1634,190.8622284,92,381
65282779,24.31,6520,67000014,250700.7685,743880.1312,420.940033,115,512
65282780,8,6520,67000014,250523.364,743931.2547,965.2300568,156,740
65282784,3.24,,67000014,250297.8431,744110.7737,59.19992065,137,782
65282785,6.3,6520,67000021,250448.3969,744218.6935,165.3515625,206,1145
65282791,3.23,6520,67000014,250855.9772,744025.7469,318.4940186,163,763
65282792,5.05,6520,67000014,251109.8026,744016.6264,231.2183685,270,1003
65282895,6,6520,67000017,249840.0709,745619.1836,42.91096497,775,9445
65282914,7.24,,67000011,249395.6172,745023.0637,224.1907349,494,3232
65282925,15.86,,67000013,250768.62,744570.3288,296.0114899,334,1699
65282929,3.49,,67000012,250390.8622,744550.7562,65.52523804,342,1704
65282932,4.11,,67000013,250493.3131,744557.2451,126.5207367,293,1587
65282036,6.22,,67000021,249876.4149,744521.8228,63.30744934,259,1952
65282037,3.06,,67000021,249260.4446,744573.9332,73.50315857,387,2653
65282038,6.94,,67000021,249183.8708,744550.8814,196.5852509,403,2762
65282050,8.07,7300,67000015,251048.2062,742587.8594,215.1615295,258,1653
65282099,2.62,6520,67000014,251112.3578,744002.6565,156.0903626,273,1017
65282228,6,6520,67000014,251157.5802,743818.4304,107.810257,239,775
65282229,6,6520,67000014,251159.8538,743804.0025,87.80924988,239,775
65282239,3.87,6520,67000014,250667.8786,743847.306,50.37384033,127,462
65282286,7.54,5305,67000012,250286.4056,744470.6962,258.0916748,288,1522
65282287,6.85,5305,67000012,250319.0727,744474.1009,137.7012634,273,1460
65282288,22.39,,67000012,250381.844,744698.3359,533.6757202,329,1808
65282291,25.13,,67000013,250642.9967,744559.447,240.8153229,312,1574
65282296,27.38,,67000012,250464.8621,744832.9268,557.0777588,368,1916
65282297,27.34,,67000012,250500.7001,744817.1665,665.7285614,371,1937
65282302,25.335,,67000011,249338.383,745175.1791,445.5742493,498,3090
65282304,21.8,,67000011,249055.4142,745296.8597,524.0358582,522,3388
65282305,18.66,,67000011,249022.8029,745283.9644,502.4875183,533,3432
65282306,12.07,,67000011,249294.023,745304.1994,572.9401245,480,3135
65282366,10.82,,67000021,249082.9707,744347.7248,532.9267578,439,3092
65282370,9.25,,67000024,249548.9489,743659.73,188.5460968,563,4745
65282371,7.12,,67000024,249480.5273,743553.8246,218.4725037,599,5127
65282372,6.97,,67000024,249490.2031,743572.3657,174.7093506,618,5125
65282373,6.72,,67000024,249504.7252,743587.8307,163.6051941,618,5125
65282374,6.92,,67000024,249511.6559,743606.963,286.6278076,571,4778
65282416,5,,67000031,248495.2706,743517.2022,215.3710022,753,5995
65282418,6.92,,67000031,248443.2338,743525.1389,272.7843628,742,5937
65282419,5.84,,67000031,248413.3117,743523.9171,248.2690125,736,5906
65282437,4.43,,67000031,248987.1711,743051.4604,95.31929016,681,6114
65282484,4.08,,67000015,250867.5838,743306.519,277.4188232,139,672
65282552,9.7,,67000033,248897.0773,742424.7544,768.8071747,726,6573
65282562,15.56,6520,67000035,247533.8005,742640.4048,1972.835938,810,7837
65282566,12.2,7300,67000035,247189.9771,742924.3668,1258.953674,746,7529
51663094,37,6530,67000014,251041.5429,743587.6606,4592.201904,197,770
51663257,37,5900,67000014,251165.8865,743527.5373,3479.717865,273,1145
65585440,4.4,6520,67000015,250342.6518,743608.3571,113.7408752,135,706
65585647,13.2,6520,67000014,250747.8485,743727.2466,888.4076386,92,381
65585657,4.15,6520,67000015,250012.5829,744149.8233,51.67971802,193,884
65604164,12,6520,67000037,247450.3623,742905.1237,642.5177765,735,7499
65605184,3.62,,67000022,249527.6529,743835.7019,53.76060486,621,5037
65605338,14.15,,67000021,249133.5951,744326.1089,499.8410492,449,2988
68377345,29.53,,67000011,249016.4631,745034.7899,407.4897156,584,3541
65602388,12.92,,67000011,248985.7795,745057.2332,614.5615082,573,3491
65602391,38,,67000011,248901.2783,745118.4699,661.5652771,582,3530
66147004,8.12,,67000031,248060.695,743568.7695,322.8851013,651,5399
66132467,7,,67000031,248039.0584,743574.2689,224.3914642,649,5380
66152826,6.93,,67000031,248174.4265,743603.9889,233.8292084,631,5313
66147005,7.56,,67000031,248125.1258,743606.4199,322.5619354,623,5256
66149959,9.77,,67000031,248062.8469,743603.3719,282.4629517,650,5394
66149960,7.92,,67000037,247962.7469,743634.6179,332.4928284,637,5351
66132469,10.72,,67000037,247983.6931,743601.1121,166.4320526,636,5342
66138384,10.63,,67000037,247940.5891,743585.4399,145.0155335,642,5389
66152829,7.69,,67000037,247905.265,743575.3845,119.3837128,645,5423
66138385,7.29,,67000037,247885.1205,743570.6852,248.2698975,648,5443
66152830,7.87,,67000037,247813.6615,743562.9158,122.2123566,656,5512
66141320,9.24,,67000037,247795.7586,743544.5607,126.8691406,688,5635
66149962,10.88,,67000037,247828.801,743544.2031,154.0103302,683,5600
66135443,9.39,,67000037,247802.078,743601.061,315.7776642,658,5523
66138386,7.2,,67000037,247777.8179,743602.6402,168.4424896,661,5549
66149963,7.35,,67000037,247756.6543,743548.3155,296.4728699,694,5679
66144122,8.44,,67000037,247694.5456,743579.7848,380.4246521,669,5627
66141322,7.2,,67000037,247636.6064,743587.6656,96.3440094,676,5686
66132472,14.11,,67000037,247595.7766,743581.8212,299.7891083,716,5844
66132473,8.1,,67000037,247653.5526,743622.7205,193.7233276,675,5677
66147009,6.58,,67000037,247633.6915,743628.605,171.512619,677,5697
66132474,4.19,,67000037,247614.269,743634.0007,154.8505096,680,5718
66149964,4.59,,67000037,247537.3216,743656.192,149.0396118,689,5798
66141323,7.33,,67000037,247554.3964,743651.2992,141.6367798,687,5780
66141324,6.9,,67000037,247531.7798,743600.5514,160.1756134,716,6004
66149965,7.5,,67000037,247496.8067,743627.7895,198.9616547,693,5830
66149967,20,,67000037,247560.3109,743115.1908,419.6894531,821,7916
66147011,20.3,,67000037,247534.8226,743171.7524,475.1278076,820,7934
66138390,20,,67000037,247563.7917,743234.0842,529.3663788,831,7996
66138391,19.22,,67000037,247542.9937,743295.283,519.4299316,841,8058
66147013,20,,67000037,247568.3731,743355.4008,506.9981537,852,8122
