,mean_svc_young_old_movers,mean_svc_young_old_movers,mean_svc_old_old_movers,mean_svc_old_old_movers,mean_svc_non_elderly_movers,mean_svc_non_elderly_movers
,mean,std,mean,std,mean,std
wservice_old,,,,,,
0.25,0.6357261712842982,0.022281600319815086,0.6098773437078079,0.040080435679228345,0.6541004495233619,0.004799982014153211
0.5,0.5815013277373741,0.04464641384687441,0.628797882282822,0.039027446285858795,0.659135241447461,0.012794446147512857
1.0,0.6068330437861457,0.027758149304939656,0.6541089495839469,0.04757591561908935,0.6493665440835166,0.026571708538572183
2.0,0.599373170154314,0.02900836670494504,0.6898596077317541,0.02773170063048639,0.6487042562847861,0.008137653006353609
